	Gene names	Protein IDs	LFQ intensity 1	LFQ intensity 2	LFQ intensity 3	LFQ intensity 4	LFQ intensity 5	LFQ intensity 6	LFQ intensity 7	LFQ intensity 8	LFQ intensity 9	LFQ intensity 10	LFQ intensity 11	LFQ intensity 12	LFQ intensity 13	LFQ intensity 14	LFQ intensity 15
1452	PAPOLG	Q9BWT3;P51003	0.0	0.0	11343000.0	0.0	11954000.0	0.0	15007000.0	0.0	0.0	0.0	0.0	0.0	13294000.0	0.0	0.0
1453	MND1	Q9BWT6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1454	CARD10	Q9BWT7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1455	SLC4A1AP	Q9BWU0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1456	SALL2;SALL3;SALL1	Q9Y467;Q9BXA9;Q9NSC2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1457	NAA15	Q9BXJ9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1458	SRRT	Q9BXP5	22405000.0	15165000.0	39360000.0	0.0	49814000.0	22683000.0	43700000.0	27013000.0	0.0	28725000.0	0.0	50647000.0	46135000.0	22960000.0	28097000.0
1459	POLDIP3	Q9BY77	132230000.0	104990000.0	78816000.0	122450000.0	103490000.0	165510000.0	82469000.0	198470000.0	184160000.0	84336000.0	226550000.0	112710000.0	178410000.0	157870000.0	116250000.0
1460	MRPL20	Q9BYC9	0.0	0.0	0.0	0.0	42382000.0	0.0	38755000.0	0.0	0.0	0.0	0.0	39650000.0	50383000.0	0.0	0.0
1461	MRPL13	Q9BYD1	0.0	0.0	24398000.0	0.0	28700000.0	0.0	24846000.0	0.0	0.0	0.0	0.0	23088000.0	0.0	0.0	0.0
1462	MRPL9	Q9BYD2	0.0	0.0	22862000.0	0.0	22809000.0	0.0	26320000.0	0.0	0.0	0.0	0.0	22630000.0	21741000.0	0.0	0.0
1463	MRPL4	Q9BYD3	0.0	0.0	110540000.0	0.0	137070000.0	0.0	103990000.0	0.0	0.0	0.0	0.0	105820000.0	98798000.0	0.0	0.0
1464	MRPL1	Q9BYD6	0.0	0.0	23988000.0	0.0	33146000.0	0.0	21630000.0	0.0	0.0	0.0	0.0	19255000.0	0.0	0.0	0.0
1465	NIFK	Q9BYG3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18618000.0	16518000.0
1466	MRPS26	Q9BYN8	0.0	0.0	55530000.0	0.0	50392000.0	0.0	60868000.0	0.0	0.0	0.0	0.0	52002000.0	61880000.0	25567000.0	19202000.0
1467	CEP41	Q9BYV8	0.0	35852000.0	0.0	0.0	0.0	15121000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1468	MRPL37	Q9BZE1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1469	GTPBP4	Q9BZE4	32928000.0	15284000.0	0.0	0.0	20603000.0	19775000.0	24155000.0	12762000.0	11568000.0	0.0	0.0	23522000.0	19331000.0	43642000.0	23908000.0
1470	UACA	Q9BZF9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1471	WDR11	Q9BZH6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1472	UPF3B	Q9BZI7	22519000.0	0.0	25030000.0	0.0	37823000.0	19741000.0	23594000.0	0.0	0.0	0.0	0.0	25440000.0	30123000.0	30963000.0	28542000.0
1473	CRNKL1	Q9BZJ0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1474	TBL1XR1	Q9BZK7	0.0	71470000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68061000.0	164120000.0	0.0	0.0	86841000.0	31115000.0
1475	UCK2	Q9BZX2	0.0	11418000.0	36476000.0	0.0	94759000.0	0.0	71471000.0	0.0	0.0	0.0	0.0	115430000.0	69231000.0	6458100.0	0.0
1476	DPY30	Q9C005	0.0	63115000.0	33040000.0	0.0	30076000.0	102000000.0	24397000.0	0.0	0.0	0.0	0.0	0.0	0.0	30733000.0	0.0
1477	TRIM4	Q9C037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1478	UBE2O	Q9C0C9	0.0	0.0	12705000.0	19443000.0	0.0	16165000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16033000.0	12890000.0
1479	WDR33	Q9C0J8	1813200.0	32745000.0	359900000.0	0.0	522030000.0	0.0	442270000.0	0.0	0.0	95239000.0	40326000.0	414480000.0	449930000.0	63373000.0	52178000.0
1480	ACTR6	Q9GZN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1481	DDX24	Q9GZR7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1482	POLR1E	Q9GZS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1483	SLIRP	Q9GZT3	20396000.0	30299000.0	25708000.0	32497000.0	14490000.0	33056000.0	18016000.0	0.0	0.0	19043000.0	0.0	0.0	0.0	19811000.0	0.0
1484	MFF	Q9GZY8	553070000.0	334540000.0	0.0	449870000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	480140000.0	628240000.0	0.0	0.0
1485	MKRN2	Q9H000	25841000.0	0.0	29161000.0	0.0	37161000.0	0.0	0.0	33066000.0	0.0	0.0	0.0	45262000.0	52662000.0	0.0	32657000.0
1486	LSG1	Q9H089	209390000.0	0.0	0.0	0.0	0.0	188730000.0	20778000.0	0.0	0.0	0.0	0.0	26166000.0	0.0	232930000.0	0.0
1487	NUAK2	Q9H093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1488	NAT10	Q9H0A0	43848000.0	28009000.0	28847000.0	0.0	35970000.0	27617000.0	33837000.0	22385000.0	0.0	23938000.0	0.0	31669000.0	35899000.0	58462000.0	38673000.0
1489	XRN2	Q9H0D6	45962000.0	22350000.0	39054000.0	0.0	54887000.0	28507000.0	45620000.0	30149000.0	0.0	39292000.0	0.0	50976000.0	45649000.0	29185000.0	42954000.0
1490	SAP130	Q9H0E3	29908000.0	0.0	0.0	0.0	0.0	29492000.0	28778000.0	0.0	0.0	0.0	0.0	0.0	0.0	29611000.0	0.0
1491	RACGAP1	Q9H0H5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1492	QRICH2	Q9H0J4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1493	CSTF2T	Q9H0L4	0.0	58931000.0	1725899999.9999998	2658400.0	3597199999.999999	2631400.0	2611200000.0	0.0	172410000.0	0.0	0.0	3133099999.9999995	2603700000.0	2695000.0	26117000.0
1494	DDX47	Q9H0S4	13029000.0	0.0	0.0	0.0	13978000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10513000.0	19335000.0	14797000.0
1495	ANAPC1	Q9H1A4	111440000.0	137150000.0	0.0	0.0	62258000.0	38764000.0	0.0	58452000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1496	POLR3F	Q9H1D9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1497	KIF13A	Q9H1H9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1498	ASCC2	Q9H1I8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1499	EHD4	Q9H223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1500	DHX36	Q9H2U1	29322000.0	15036000.0	38118000.0	0.0	58551000.0	25892000.0	46663000.0	38072000.0	12076000.0	48609000.0	0.0	45129000.0	41856000.0	23838000.0	61002000.0
1501	PNN	Q9H307	50955000.0	20471000.0	46160000.0	0.0	91657000.0	33843000.0	76467000.0	13020000.0	0.0	20488000.0	0.0	87442000.0	61326000.0	52303000.0	13098000.0
1502	FOXP1	Q9H334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1503	CPVL	Q9H3G5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1504	BOLA2	Q9H3K6	16119000.0	22816000.0	18016000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14595000.0	14434000.0	0.0	0.0
1505	CDC42EP4	Q9H3Q1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1506	OSBPL3	Q9H4L5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1507	ZNF768	Q9H5H4	10367000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9607800.0	0.0	0.0	0.0	10219000.0	10202000.0
1508	CXorf56	Q9H5V9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1509	PRR36	Q9H6K5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1510	NOL6	Q9H6R4	39800000.0	20043000.0	40439000.0	0.0	60416000.0	37226000.0	50857000.0	14525000.0	0.0	38955000.0	0.0	55327000.0	39361000.0	51544000.0	56764000.0
1511	C2orf44	Q9H6R7	19439000.0	192190000.0	0.0	0.0	4744400.0	0.0	0.0	11111000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1512	YTHDC2	Q9H6S0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5870500.0	7009400.0
1513	RPAP3	Q9H6T3	0.0	43758000.0	19101000.0	0.0	0.0	0.0	0.0	18239000.0	0.0	30248000.0	0.0	20943000.0	0.0	0.0	0.0
1514	DCTPP1	Q9H773	0.0	16821000.0	0.0	0.0	0.0	19473000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1515	RPF2	Q9H7B2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1516	WDR26	Q9H7D7	49619000.0	0.0	63515000.0	0.0	138230000.0	0.0	0.0	0.0	0.0	112240000.0	66735000.0	0.0	0.0	0.0	0.0
1517	TDRD3	Q9H7E2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1518	C8orf33	Q9H7E9	0.0	0.0	28890000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64912000.0	0.0
1519	SUDS3	Q9H7L9	14212000.0	0.0	0.0	0.0	0.0	16714000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15503000.0	0.0
1520	SCAF1	Q9H7N4	0.0	0.0	0.0	0.0	11850000.0	0.0	0.0	0.0	0.0	0.0	0.0	10350000.0	10589000.0	0.0	0.0
1521	GEMIN7	Q9H840	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1522	NT5DC2	Q9H857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1523	RMND5A	Q9H871;Q96G75	36400000.0	0.0	41588000.0	0.0	78389000.0	0.0	0.0	0.0	0.0	85091000.0	42800000.0	0.0	0.0	0.0	0.0
1524	DDX31	Q9H8H2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1525	BRD9	Q9H8M2	0.0	86392000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95358000.0	0.0
1526	ECT2	Q9H8V3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1527	ANKZF1	Q9H8Y5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1528	HN1L	Q9H910	0.0	14311000.0	9199500.0	0.0	0.0	14032000.0	0.0	0.0	0.0	10068000.0	0.0	0.0	0.0	7989500.0	0.0
1529	SLC25A22;SLC25A18	Q9H936;Q9H1K4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1530	LRRC40	Q9H9A6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1531	SFXN1	Q9H9B4	14006000.0	27685000.0	25537000.0	24484000.0	10596000.0	27129000.0	12494000.0	26632000.0	26189000.0	14884000.0	30860000.0	11152000.0	0.0	0.0	0.0
1532	MRPL44	Q9H9J2	0.0	0.0	49789000.0	0.0	52716000.0	0.0	46607000.0	0.0	0.0	0.0	0.0	52714000.0	69835000.0	21187000.0	0.0
1533	POLR1B	Q9H9Y6	9887100.0	0.0	0.0	0.0	7972900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1534	UCK1	Q9HA47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1535	CARS2	Q9HA77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1536	UPF2	Q9HAU5	12614000.0	0.0	0.0	0.0	17806000.0	11158000.0	11708000.0	0.0	0.0	0.0	0.0	18206000.0	18545000.0	14869000.0	14870000.0
1537	GRPEL1	Q9HAV7	0.0	0.0	17545000.0	0.0	0.0	22992000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1538	C12orf10	Q9HB07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1539	CACYBP	Q9HB71	0.0	48238000.0	39108000.0	0.0	0.0	64582000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1540	RNMTL1	Q9HC36	22759000.0	0.0	0.0	0.0	21075000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28510000.0	0.0
1541	MCCC2	Q9HCC0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1542	NCOA5	Q9HCD5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1543	MOV10	Q9HCE1	13023000.0	5368800.0	23480000.0	0.0	62612000.0	6007900.0	33059000.0	6740800.0	0.0	9741900.0	0.0	58355000.0	60048000.0	9384100.0	30722000.0
1544	SDF2L1	Q9HCN8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1545	BRMS1	Q9HCU9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1546	MRPL47	Q9HD33	6251800.0	0.0	0.0	0.0	17562000.0	0.0	0.0	0.0	0.0	0.0	0.0	18829000.0	13156000.0	0.0	0.0
1547	WDR6	Q9NNW5	17866000.0	34638000.0	26262000.0	0.0	15045000.0	31262000.0	19102000.0	0.0	0.0	0.0	0.0	13376000.0	18080000.0	20649000.0	13210000.0
1548	FAM60A	Q9NP50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1549	SARS2	Q9NP81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1550	DYNLRB1	Q9NP97;Q8TF09	0.0	0.0	1362700000.0	3607000000.0	0.0	0.0	1421700000.0	1867800000.0	0.0	1783999999.9999995	0.0	0.0	0.0	0.0	0.0
1551	ENY2	Q9NPA8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1552	EXOSC4	Q9NPD3	448500000.0	149680000.0	23043000.0	141640000.0	59313000.0	24996000.0	183980000.0	18404000.0	438670000.0	12529000.0	0.0	154430000.0	230890000.0	295270000.0	122240000.0
1553	NGRN	Q9NPE2	0.0	0.0	20943000.0	0.0	38941000.0	0.0	23518000.0	0.0	0.0	0.0	0.0	35340000.0	34225000.0	0.0	0.0
1554	DMAP1	Q9NPF5	0.0	25942000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18161000.0	0.0	0.0	0.0	0.0	0.0
1555	DCP1A	Q9NPI6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1556	LUC7L	Q9NQ29	24170000.0	0.0	32563000.0	0.0	14205000.0	50464000.0	31078000.0	0.0	44941000.0	26076000.0	0.0	23055000.0	26033000.0	23177000.0	23895000.0
1557	MRPL40	Q9NQ50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1558	PPAN	Q9NQ55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1559	CYLD	Q9NQC7	0.0	0.0	22935000.0	38038000.0	0.0	0.0	21140000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1560	RPRD1B	Q9NQG5	0.0	149380000.0	4935700.0	0.0	0.0	9675900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1561	PFDN4	Q9NQP4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1562	EXOSC5	Q9NQT4	394760000.0	163350000.0	0.0	110630000.0	30931000.0	0.0	64795000.0	0.0	163960000.0	0.0	0.0	168000000.0	216720000.0	171070000.0	38777000.0
1563	EXOSC3	Q9NQT5	566510000.0	236810000.0	0.0	161350000.0	46194000.0	0.0	75684000.0	0.0	148280000.0	0.0	0.0	209530000.0	275440000.0	231110000.0	105070000.0
1564	KIF13B	Q9NQT8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1565	XPNPEP1	Q9NQW7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1566	DDX21	Q9NR30	274750000.0	151640000.0	176510000.0	55117000.0	234310000.0	172770000.0	221890000.0	138330000.0	113430000.0	163960000.0	87213000.0	207850000.0	192680000.0	310710000.0	226110000.0
1567	MBNL1;MBNL2	Q9NR56;Q5VZF2	0.0	0.0	29751000.0	0.0	0.0	0.0	39528000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1568	POLE3	Q9NRF9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1569	AAAS	Q9NRG9	0.0	18141000.0	17458000.0	0.0	0.0	20006000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1570	ABCB10	Q9NRK6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1571	BAZ1A	Q9NRL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1572	OSTC	Q9NRP0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1573	PNO1	Q9NRX1	0.0	0.0	0.0	0.0	22674000.0	25025000.0	0.0	0.0	0.0	24530000.0	0.0	0.0	20590000.0	30197000.0	22543000.0
1574	MRPL17	Q9NRX2	0.0	0.0	27758000.0	0.0	59570000.0	0.0	29905000.0	0.0	0.0	0.0	0.0	34769000.0	30107000.0	0.0	0.0
1575	HELLS	Q9NRZ9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9168400.0	0.0	0.0	8492500.0	0.0	0.0
1576	TOMM22	Q9NS69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1577	FARSB	Q9NSD9	0.0	9279800.0	0.0	0.0	0.0	9160200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1578	IARS2	Q9NSE4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1579	FAM207A	Q9NSI2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1580	SMC4	Q9NTJ3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1581	SACM1L	Q9NTJ5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1582	ZCCHC3	Q9NUD5	23622000.0	18117000.0	25465000.0	0.0	60847000.0	15387000.0	38055000.0	0.0	0.0	31515000.0	0.0	35851000.0	49595000.0	0.0	57520000.0
1583	PDRG1	Q9NUG6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1584	STAU2	Q9NUL3	0.0	0.0	20268000.0	0.0	27323000.0	0.0	21387000.0	22123000.0	0.0	24346000.0	0.0	23523000.0	23400000.0	0.0	30018000.0
1585	DDX28	Q9NUL7	0.0	0.0	27234000.0	0.0	49669000.0	0.0	35554000.0	0.0	0.0	0.0	0.0	38348000.0	37340000.0	0.0	0.0
1586	SPATS2L	Q9NUQ6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1587	EXOC1	Q9NV70	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1588	SEPT11	Q9NVA2	0.0	2562600000.0	0.0	5401300000.0	0.0	3138599999.9999995	0.0	0.0	0.0	0.0	8079599999.999998	1075500000.0	57749000.0	0.0	0.0
1589	DNAJC11	Q9NVH1	0.0	0.0	9487600.0	22256000.0	0.0	0.0	12926000.0	15020000.0	0.0	13708000.0	0.0	0.0	0.0	0.0	0.0
1590	ATAD3A	Q9NVI7	53084000.0	57294000.0	54793000.0	44232000.0	49846000.0	50296000.0	48349000.0	50638000.0	37004000.0	46564000.0	30589000.0	48273000.0	49814000.0	68585000.0	50360000.0
1591	GNL3L	Q9NVN8	24590000.0	0.0	14703000.0	0.0	0.0	16822000.0	17653000.0	0.0	0.0	0.0	0.0	14695000.0	18778000.0	23341000.0	19580000.0
1592	DDX18	Q9NVP1	40111000.0	26359000.0	0.0	0.0	29345000.0	31688000.0	28917000.0	0.0	0.0	0.0	0.0	34636000.0	0.0	39308000.0	25969000.0
1593	POLR3E	Q9NVU0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1594	MTPAP	Q9NVV4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1595	POLR3B	Q9NW08	22448000.0	0.0	0.0	0.0	0.0	18437000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28889000.0	0.0
1596	RBM28	Q9NW13	30777000.0	0.0	15568000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16510000.0	29334000.0	18800000.0
1597	ARGLU1	Q9NWB6	86104000.0	115250000.0	66607000.0	64992000.0	111030000.0	84637000.0	66840000.0	141790000.0	241870000.0	124350000.0	259570000.0	80573000.0	99627000.0	66251000.0	72455000.0
1598	PIH1D1	Q9NWS0	0.0	26560000.0	10657000.0	0.0	0.0	0.0	0.0	11351000.0	0.0	18290000.0	0.0	13013000.0	0.0	0.0	0.0
1599	GID8	Q9NWU2	41685000.0	0.0	39868000.0	0.0	81511000.0	0.0	0.0	0.0	0.0	70749000.0	82514000.0	0.0	0.0	0.0	0.0
1600	MRPL22	Q9NWU5	0.0	0.0	17043000.0	0.0	17436000.0	0.0	20140000.0	0.0	0.0	0.0	0.0	17053000.0	18659000.0	0.0	0.0
1601	UCKL1	Q9NWZ5	0.0	0.0	60450000.0	0.0	136040000.0	0.0	108360000.0	0.0	0.0	0.0	0.0	112920000.0	90448000.0	0.0	0.0
1602	NHP2	Q9NX24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1603	LYAR	Q9NX58	51408000.0	18872000.0	29892000.0	0.0	52496000.0	32824000.0	42628000.0	0.0	0.0	15386000.0	0.0	38008000.0	44498000.0	75084000.0	56176000.0
1604	CHCHD3	Q9NX63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1605	GFOD1	Q9NXC2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1606	CWC25	Q9NXE8	0.0	0.0	0.0	0.0	0.0	0.0	11672000.0	0.0	0.0	0.0	0.0	15116000.0	0.0	0.0	0.0
1607	CDKN2AIP	Q9NXV6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1608	GAR1	Q9NY12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1609	DDX56	Q9NY93	19197000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26253000.0	20176000.0
1610	BCLAF1	Q9NYF8	146510000.0	113360000.0	256220000.0	0.0	437490000.0	92250000.0	407080000.0	59846000.0	38676000.0	106420000.0	0.0	422960000.0	323000000.0	132640000.0	113100000.0
1611	MRPL39	Q9NYK5	0.0	0.0	59561000.0	0.0	63843000.0	0.0	67371000.0	0.0	0.0	0.0	0.0	59654000.0	46208000.0	0.0	0.0
1612	TMOD3	Q9NYL9	12723000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13087000.0	21598000.0	0.0
1613	CELSR1	Q9NYQ6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1614	CDK12	Q9NYV4	22658000.0	0.0	0.0	0.0	0.0	15025000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20277000.0	0.0
1615	FASTKD2	Q9NYY8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
