PG.ProteinGroups	PG.Genes	PG.ProteinNames	[1] 20250502_YM_LS_Pooled_Lysates_IP01.raw.PG.NrOfPrecursorsIdentified	[2] 20250502_YM_LS_Pooled_Lysates_IP02.raw.PG.NrOfPrecursorsIdentified	[3] 20250502_YM_LS_Pooled_Lysates_IP03.raw.PG.NrOfPrecursorsIdentified	[4] 20250502_YM_LS_Pooled_Lysates_IP04.raw.PG.NrOfPrecursorsIdentified	[5] 20250502_YM_LS_Pooled_Lysates_IP05.raw.PG.NrOfPrecursorsIdentified	[6] 20250502_YM_LS_Pooled_Lysates_IP06.raw.PG.NrOfPrecursorsIdentified	[7] 20250502_YM_LS_Pooled_Lysates_IP07.raw.PG.NrOfPrecursorsIdentified	[8] 20250502_YM_LS_Pooled_Lysates_IP08.raw.PG.NrOfPrecursorsIdentified	[9] 20250502_YM_LS_Pooled_Lysates_IP09.raw.PG.NrOfPrecursorsIdentified	[10] 20250502_YM_LS_Pooled_Lysates_IP10.raw.PG.NrOfPrecursorsIdentified	[11] 20250502_YM_LS_Pooled_Lysates_IP11.raw.PG.NrOfPrecursorsIdentified	[12] 20250502_YM_LS_Pooled_Lysates_IP12.raw.PG.NrOfPrecursorsIdentified	[13] 20250502_YM_LS_Pooled_Lysates_IP13.raw.PG.NrOfPrecursorsIdentified	[14] 20250502_YM_LS_Pooled_Lysates_IP14.raw.PG.NrOfPrecursorsIdentified	[15] 20250502_YM_LS_Pooled_Lysates_IP15.raw.PG.NrOfPrecursorsIdentified	[1] 20250502_YM_LS_Pooled_Lysates_IP01.raw.PG.Quantity	[2] 20250502_YM_LS_Pooled_Lysates_IP02.raw.PG.Quantity	[3] 20250502_YM_LS_Pooled_Lysates_IP03.raw.PG.Quantity	[4] 20250502_YM_LS_Pooled_Lysates_IP04.raw.PG.Quantity	[5] 20250502_YM_LS_Pooled_Lysates_IP05.raw.PG.Quantity	[6] 20250502_YM_LS_Pooled_Lysates_IP06.raw.PG.Quantity	[7] 20250502_YM_LS_Pooled_Lysates_IP07.raw.PG.Quantity	[8] 20250502_YM_LS_Pooled_Lysates_IP08.raw.PG.Quantity	[9] 20250502_YM_LS_Pooled_Lysates_IP09.raw.PG.Quantity	[10] 20250502_YM_LS_Pooled_Lysates_IP10.raw.PG.Quantity	[11] 20250502_YM_LS_Pooled_Lysates_IP11.raw.PG.Quantity	[12] 20250502_YM_LS_Pooled_Lysates_IP12.raw.PG.Quantity	[13] 20250502_YM_LS_Pooled_Lysates_IP13.raw.PG.Quantity	[14] 20250502_YM_LS_Pooled_Lysates_IP14.raw.PG.Quantity	[15] 20250502_YM_LS_Pooled_Lysates_IP15.raw.PG.Quantity	[1] 20250502_YM_LS_Pooled_Lysates_IP01.raw.PG.IBAQ	[2] 20250502_YM_LS_Pooled_Lysates_IP02.raw.PG.IBAQ	[3] 20250502_YM_LS_Pooled_Lysates_IP03.raw.PG.IBAQ	[4] 20250502_YM_LS_Pooled_Lysates_IP04.raw.PG.IBAQ	[5] 20250502_YM_LS_Pooled_Lysates_IP05.raw.PG.IBAQ	[6] 20250502_YM_LS_Pooled_Lysates_IP06.raw.PG.IBAQ	[7] 20250502_YM_LS_Pooled_Lysates_IP07.raw.PG.IBAQ	[8] 20250502_YM_LS_Pooled_Lysates_IP08.raw.PG.IBAQ	[9] 20250502_YM_LS_Pooled_Lysates_IP09.raw.PG.IBAQ	[10] 20250502_YM_LS_Pooled_Lysates_IP10.raw.PG.IBAQ	[11] 20250502_YM_LS_Pooled_Lysates_IP11.raw.PG.IBAQ	[12] 20250502_YM_LS_Pooled_Lysates_IP12.raw.PG.IBAQ	[13] 20250502_YM_LS_Pooled_Lysates_IP13.raw.PG.IBAQ	[14] 20250502_YM_LS_Pooled_Lysates_IP14.raw.PG.IBAQ	[15] 20250502_YM_LS_Pooled_Lysates_IP15.raw.PG.IBAQ
P53875	MRPL19	RM19_YEAST	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	28297.521484375	27835.1953125	38630.60546875	47973.94921875	57827.37109375	55712.95703125	27457.12890625	36813.64453125	27313.203125	54200.75390625	52294.08984375	46320.65625	55971.51953125	52425.92578125	41970.2109375	9697.3	12763.7	16617.1	21621.2	26084.4	26539.4	11979.6	16777.5	12881.4	25816.3	22527.3	21388.2	25016.4	23636.6	19321.3
P53877	IPI3	IPI3_YEAST	7	5	8	8	7	7	6	7	8	6	5	7	6	9	9	48085.00390625	59049.98828125	58720.921875	45957.90234375	61666.29296875	47111.27734375	38955.54296875	57635.60546875	42417.375	49177.44921875	41519.29296875	40754.80859375	47803.1171875	51630.57421875	44332.875	641972	959056.9	23644.1	110103.6	488618.2	11772.7	4732.3	6991.1	725186.6	4461.9	10100.9	182113.9	714828.2	174842.7	128120.5
P53878	YNL181W	YNS1_YEAST	5	3	5	4	3	4	3	2	3	4	4	4	4	5	4	73138.6796875	98986	74494.90625	69811.8046875	107463.4453125	76071.9140625	83049.3046875	73106.4765625	99441.1484375	88945.921875	76335.03125	91018.140625	81910.9921875	77622.9375	64823.45703125	9828.8	14655.9	11110.4	8102.9	12193.1	9607.2	11953.9	9749.7	12077.9	13890.4	13004.6	13915.8	13393.6	11669.7	10263.6
P53883	NOP13	NOP13_YEAST	6	8	9	9	8	8	8	5	7	7	6	8	7	9	8	47064.65625	56798.7734375	49824.5859375	41795.671875	70835.4296875	29279.294921875	46141.4765625	39090.703125	47142.88671875	29565.4765625	24147.24609375	37980.8125	31181.80078125	33216.22265625	44619.32421875	16550	20717.1	19216.6	16696.2	27527.1	11753.6	18546.6	12025.8	16812.1	11707.5	7908.3	16009.8	12093.9	13444.6	16427.1
P53889	FMP41	FMP41_YEAST	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	30768.396484375	49078.36328125	11983.751953125	33311.7265625	31811.76953125	55870.18359375	43991.2421875	33923.1171875	34489.62109375	49565.890625	50762.4453125	48665.60546875	53956.34375	37197.015625	49343.37109375	4704.7	6903.8	3093.5	4451.6	4340.9	8058.9	6164.9	4887.9	4527.4	6826	6742.1	4635.6	7408.5	4913.5	2231.5
P53893	RIA1	RIA1_YEAST	9	7	11	11	9	9	9	8	8	10	6	10	10	11	11	35710.83203125	21935.66015625	48718.015625	34820.7265625	33141.98046875	28199.669921875	38326.44921875	27986.185546875	33657.33203125	33472.30859375	23979.03515625	25313.3671875	28815.466796875	47855.77734375	38364.671875	3603.1	2919.1	7863.1	5196.5	5138.1	4463.2	4977.3	3449.7	5511.8	4930.9	1867.6	4156.9	4605.4	6846.7	6164.8
P53898	NSG2	NSG2_YEAST	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	48990.2734375	53280.1640625	60357.3125	58841.96875	39485.01171875	33605.90625	55586.8671875	47997.125	38474.8984375	24624.412109375	30314.833984375	20995.677734375	30446.1171875	27336.21484375	32871.78125	7226.5	7841.2	9178.8	8666.2	6036.5	5195.9	8043.7	6963.3	5495	3507.5	4648.4	3060.6	4335.5	4240.7	4809.4
P53900	GIM3	PFD4_YEAST	5	3	1	4	3	4	0	4	3	5	5	5	4	5	4	49254.87890625	53292.67578125	89075.796875	46074.75390625	46028.53515625	77778.8515625	NaN	56646.71484375	79110.6328125	100281.109375	114596.1640625	76904.1328125	72056.25	46433.55859375	49833.8828125	44037.5	11722.5	28840.3	33899.7	10797.8	33977.7	NaN	63821.2	16486.6	52146.1	71416	37782	30510.8	24369.6	25848.1
P53903	PGA2	PGA2_YEAST	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	58815.24609375	79296.2421875	56292.35546875	102425.9609375	78317.9921875	57126.80078125	68291.9453125	82491.875	70156.75	98576.71875	104374.65625	123293.6484375	93032.96875	82251.125	53794.62109375	7351.9	9912	7036.5	12803.2	9789.7	7140.9	8536.5	10311.5	8769.6	12322.1	13046.8	15411.7	11629.1	10281.4	6724.3
P53905	LSM7	LSM7_YEAST	3	3	2	2	3	3	3	3	3	3	3	3	3	3	2	61595.640625	74184.4375	34904.7890625	77411.3671875	67087.5234375	87267.53125	34042.40234375	57703.0859375	81274.0546875	103308.625	103347.453125	93574.5546875	90704.4765625	46354.25390625	41286.0390625	31561.1	35590.2	15013.8	27764.7	36026.8	41904.3	20039.6	33447.3	41000	51356.7	50914.2	44734	43194.6	24893.3	19113.3
P53909	AAH1	ADE_YEAST	9	9	10	9	7	10	9	8	9	9	8	9	10	9	10	104960.4140625	119815.3203125	115422.21875	124520.0859375	165382.65625	119093.6875	133980.171875	101860.109375	110858.265625	171673.359375	138719.1875	144280.90625	131050.3046875	123629.3828125	125097.59375	25184.9	25257.4	28810.9	31780.1	31819.5	30305.9	31233.4	23012.5	27065.3	42384.4	33542.1	37111	31694.6	30280.7	30356.1
P53912	YNL134C	YNN4_YEAST	8	7	7	8	7	8	7	6	8	8	8	8	8	8	8	106459.328125	69933.265625	46280.20703125	53715.87109375	51517.40234375	88782.6875	59579.73046875	78185.03125	134556.453125	66981.34375	128299.6171875	86823.2109375	104090.203125	70299.3203125	52686.7890625	33961.4	18121.2	14623.4	15793.7	14865.3	26335.8	16560.4	20218.2	41647.7	21359.1	41206.2	26204.8	34014	23236.6	17425.9
P53914	KRE33	KRE33_YEAST	22	17	26	23	20	23	21	19	16	21	16	21	22	26	25	85354.78125	109742.9609375	87055.09375	77064.0234375	116739.4453125	49875.8828125	78090.2109375	60984.01953125	62273.3046875	50699.46875	41430.7734375	43772.3671875	44922.70703125	78053.1171875	72592.8671875	22384.4	23691.2	23730.3	18966.3	28012.8	12899.1	23050.9	14413.1	14094.2	12705.1	9493.2	11510.4	11684.2	22791	20541
P53920	NMA111	NM111_YEAST	4	5	7	6	3	7	7	4	5	7	6	7	6	7	7	17606.619140625	19417.263671875	19135.623046875	15729.310546875	12095.037109375	19449.837890625	18498.84375	26073.265625	15531.5498046875	34031.77734375	22341.3359375	23576.654296875	20277.26171875	27884.203125	19872.845703125	1461.9	2024.1	2295.9	1661.8	665.9	2381.1	2010.4	1778.9	1728.8	3761.1	2203.2	2940.6	1843.5	3218.6	2212.3
P53923	NCS2	CTU2_YEAST	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	19637.185546875	NaN	30927.609375	27204.5859375	20074.80859375	15094.3427734375	NaN	9979.158203125	NaN	19662.228515625	14737.4716796875	NaN	24864.857421875	34094.66015625	8722.7490234375	727.3	764.3	1145.5	1007.6	743.5	559	1294.4	369.6	507.7	728.2	545.8	NaN	920.9	1262.8	323.1
P53925	YNL115C	YNL5_YEAST	4	2	0	2	1	3	4	3	3	0	3	2	1	4	3	19774.94921875	10626.044921875	NaN	14603.197265625	NaN	15693.1943359375	13455.8408203125	16871.2265625	25389.6796875	NaN	14808.935546875	NaN	13528.978515625	10506.1298828125	5394.72412109375	5662	1021.9	NaN	1425	467.8	2775.3	2747.9	1952.8	3032.4	NaN	1891.4	615.8	942	2081	832
P53927	NOP15	NOP15_YEAST	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	74738.6484375	82893.8671875	94331.1796875	36207.58203125	137744.03125	27911.447265625	75138.8671875	63767.3828125	31169.46875	75182.78125	40828.13671875	61554.21484375	49387.77734375	73129.5703125	52676.1484375	29513	30917.6	31227.5	20299.9	47180.8	14493.6	26887.5	21350.7	12598.9	29426.3	16134.7	27328.9	24537.6	11715.4	17719.7
P53929	YNL108C	YNK8_YEAST	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	8785.4638671875	16224.546875	4820.12060546875	NaN	10567.7236328125	18773.953125	NaN	NaN	NaN	30532.56640625	15215.3955078125	22344.44140625	8761.2197265625	10199.2080078125	5842.41650390625	549.1	1014	301.3	NaN	660.5	1173.4	NaN	502	311.5	1908.3	951	1396.5	547.6	637.5	365.2
P53930	YAF9	AF9_YEAST	1	0	1	1	0	1	0	1	1	0	0	0	1	1	1	NaN	NaN	24968.83203125	110930.4375	NaN	26438.48828125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18022.93359375	9286.3330078125	9685	NaN	1664.6	7395.4	NaN	1762.6	NaN	410.8	655.1	NaN	NaN	NaN	0	1201.5	619.1
P53937	SWS2	SWS2_YEAST	1	1	0	2	10	9	2	1	2	1	8	0	10	2	9	6004.89453125	NaN	NaN	7914.80126953125	885347.3125	155328.015625	12130.0693359375	NaN	8806.677734375	NaN	214967.71875	NaN	438720.21875	11032.265625	323226.34375	1321.6	3359.1	NaN	3936.1	996358.6	135622.4	2223.8	888.7	4530.6	1635.4	175294	NaN	410541.7	2443.6	282246.2
P53941	IMP4	IMP4_YEAST	7	6	7	6	7	5	7	6	6	6	3	7	5	7	7	60613.03125	84781.7421875	78886.015625	43693.8359375	105518.546875	41930.66796875	54800.4296875	57490.06640625	29468.265625	32621.173828125	34763.32421875	42611.453125	27379.80859375	53445.40625	56910.94921875	16432.7	22073.9	21241.5	11181.1	30595.3	10427.6	16478.8	15012	8437.9	8225.1	5627.6	11752.6	7238.6	16011.1	15646.2
P53943	AQR1	AQR1_YEAST	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	NaN	NaN	5140.5576171875	NaN	NaN	5003.78515625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5802.7177734375	NaN	NaN	NaN	214.2	NaN	NaN	208.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	241.8	0
P53946	ARP5	ARP5_YEAST	1	0	1	1	1	0	0	0	1	0	0	1	1	1	1	NaN	NaN	17930.103515625	14299.978515625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49195.12890625	38061.3828125	5520.0634765625	30261.869140625	1087.8	NaN	512.3	408.6	0	NaN	NaN	NaN	1007.6	NaN	NaN	1405.6	1087.5	157.7	864.6
P53952	YNL050C	YNF0_YEAST	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	39738.0625	67438.578125	47067.859375	46077.0390625	92778.0390625	31577.82421875	52174.4296875	50229.47265625	48050.01953125	21904.02734375	19139.796875	42363.63671875	37541.171875	55017.296875	46766.81640625	3056.8	5187.6	3620.6	3544.4	7136.8	2429.1	4013.4	3863.8	3696.2	1684.9	1472.3	3258.7	2887.8	4232.1	3597.4
P53960	YNL040W	YNE0_YEAST	4	3	4	4	4	4	3	4	4	4	3	4	4	4	4	26403.228515625	14093.6220703125	34938.93359375	29218.47265625	23919.001953125	28323.10546875	41826.98046875	NaN	22033.36328125	24023.802734375	22980.41015625	21552.884765625	23057.75	27710.181640625	33607.734375	3417.6	954.2	4960.5	3916.4	3450.3	3662	3917.7	4803	2947.2	3478.1	2827.2	3171.2	3283.7	4060.2	4739.1
P53965	SIW14	SIW14_YEAST	6	2	18	16	4	6	8	5	16	3	18	0	18	5	3	NaN	NaN	589584.0625	285075.09375	NaN	13842.9697265625	19188.875	NaN	586141.5625	NaN	713178.125	NaN	670895.9375	7914.07373046875	NaN	3121.7	23708.5	241556.6	153187.3	48792.2	49738.6	41524.1	40131.2	241718.9	2951.5	299131.6	NaN	281543.9	1570.1	2515.4
P53969	SAM50	SAM50_YEAST	2	2	2	3	1	3	2	1	1	2	2	3	2	3	3	24853.021484375	NaN	40319.49609375	29470.673828125	NaN	84844.9921875	38298.6171875	22521.51171875	23652.32421875	27553.796875	24361.021484375	25647.076171875	31517.150390625	30340.357421875	42461.9609375	2152	2675.7	3658.3	2885.8	494.2	363277	3444.3	697.4	732.4	853.3	735.6	2050.9	1094.9	3261.3	2947.1
P53972	YNL022C	YNC2_YEAST	5	4	6	6	5	5	6	5	4	4	3	5	4	4	5	50266.26953125	69348.1015625	84632.0625	66793.9765625	74930.734375	33958.69140625	93833.1015625	42978.375	28877.654296875	30172.46484375	19039.955078125	12575.0791015625	25109.1875	45644.6953125	56447.9609375	8054.7	10196	13226.1	8521.5	11358.3	4982.4	12364.4	5075.9	3399.2	4134.6	1754.1	3253.7	4394.8	7203	8452.4
P53978	HEF3	EF3B_YEAST	3	3	3	3	2	3	3	3	3	3	3	2	3	3	3	242948.359375	232525.875	457687.15625	255724.546875	369346.28125	138870.640625	872981.1875	234412.765625	308396.40625	158382.234375	201544.96875	251389.5625	221902.09375	266852.78125	426317.375	8501.9	6364.1	17848.2	9141.4	10108.7	4555.7	28530.4	11073	12531	5911.1	6661.2	9120.7	7124.6	9817.2	16492.3
P53981	YNL010W	YNB0_YEAST	14	13	14	14	13	14	13	14	13	14	14	14	14	14	14	305259.375	311743.3125	276233.09375	317125.1875	338678.53125	378234.375	267000.59375	325558.0625	319889	415920.09375	407829.8125	421537.75	368154.3125	363395.375	321677.25	118934.5	109217.8	98613.7	120324.5	123350.3	139524.1	106135.7	113097.1	119818.1	152311.4	150840.5	160379.5	134049.4	132475.4	119714.7
P53982	IDP3	IDHH_YEAST	6	6	6	7	6	7	6	7	6	6	6	7	7	6	6	216843.3125	148450.796875	146902.71875	205006.296875	132800.734375	272970.375	179983.03125	272136.65625	225609.734375	106717.890625	180512.96875	130292.921875	260230.375	186032.578125	118162.890625	42422.4	29442.5	23546.7	38119.4	22296.4	54553.6	28251.7	54071	44201.4	16831	38540.1	19156.9	51604	33224	20624.6
P54000	SUB1	SUB1_YEAST	7	13	5	13	7	9	7	7	13	13	7	8	9	9	13	34345.90625	881986.0625	22089.7109375	323548.21875	35568.07421875	56433.72265625	27980.08984375	63375.6796875	768941.8125	204745.71875	63723.03125	48554.09375	58768.953125	47207.58203125	135216.875	10044.3	294457.1	5183.4	107685.4	9602.5	18507.3	8642.3	19014.8	266654.7	70622.1	17413.8	13364.7	19610.2	13784.9	44709.8
P54003	SUR7	SUR7_YEAST	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	179155.515625	61518.265625	154584.96875	128971.28125	138830.421875	94372.1328125	270388.5625	177923.734375	201985.5	118669.453125	48924.4296875	124934.6640625	121340.234375	147490.09375	158244.34375	13781.2	4732.2	11891.2	9920.9	10679.3	7259.4	20799.1	13686.4	15537.3	9128.4	3763.4	9610.4	9333.9	11345.4	12172.6
P54113	ADE16	PUR91_YEAST	25	23	26	23	25	27	23	21	23	24	23	26	25	27	23	315504.875	255431.265625	221454.078125	250535.53125	237131.3125	294768	237601.328125	312984.5625	301108.78125	297839.125	335615.0625	268470.90625	348608.5625	269607.40625	243755.546875	88494.1	67274.6	64458.4	71856.3	70725	86938.5	68210.1	80738.6	89016	80587.2	95987.4	69887.1	103786.3	87327.7	66939
P54115	ALD6	ALDH6_YEAST	78	74	79	81	79	80	77	76	75	80	80	80	78	81	80	2329265	2329574	2777452.5	2561154.5	2463671.75	2695882.25	2619689.75	2298503.5	2423411	2993414.5	2829690.25	2935901.75	2474234.25	2737705.5	2795252.25	2137897.4	2210814.5	2410217.9	2310963.8	2340603.4	2498459.1	2460708.2	2153720.8	2273385.3	2840289.4	2649036.8	2730334.8	2291118.8	2474202.9	2625056.7
P54730	UBX4	UBX4_YEAST	3	2	3	5	2	4	2	2	4	4	4	5	3	3	5	48908.9921875	42597.50390625	23212.091796875	37087.40625	18130.890625	38239.72265625	36768.984375	16464.00390625	16562.578125	26034.708984375	61188.38671875	56457.60546875	24497.16796875	23713.677734375	29825.072265625	84466.6	3602.5	2747.8	9894.8	1583	4497.2	74794.1	4783.7	3514.6	3688.5	7477.5	167747.6	2384.7	1719.6	97505.3
P54780	RPL15B	RL15B_YEAST	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2531730.75	2792731.5	2981521.25	2845747.5	2974356	2947811	2681094.5	2301057.5	2249904	2543589.25	2448798.5	2359911.75	2522140.5	3174614.5	3314984	1173566.4	1395178	1430657.2	1330029.6	1411606.6	1246473.3	1300716.6	1139746	1085174.4	1243578.4	1086162.4	1124055.9	1159139.3	1415371.7	1531534.4
P54781	ERG5	ERG5_YEAST	19	15	19	18	15	19	18	15	19	19	17	19	17	19	18	189658.390625	192972.046875	229502.375	211476.828125	234453.546875	186186.84375	194338.953125	164431.1875	172541.5	185850.859375	183903.140625	195176.40625	169145.359375	209345.90625	233231.546875	49563.9	46030.7	59171.8	51711.6	54709.7	49600.7	51300.6	37931.7	48495.3	44544.6	42637.6	54266.2	41214.7	57113.6	61721.8
P54783	ALO1	ALO_YEAST	8	8	9	8	8	8	8	6	9	8	8	8	8	9	9	39093.9375	24290.5	41654.88671875	46579.76171875	29143.71484375	57432.81640625	22695.931640625	49394.3125	30626.587890625	52332.2734375	51310.421875	40344.296875	44688.390625	48696.6953125	46347.5390625	6658.8	4459.7	10067.8	10537.3	6088.5	12562	5489.7	8579.9	7476.9	11806.2	10784.1	9591.1	10557.4	11081.3	8781.6
P54791	ORC4	ORC4_YEAST	2	2	2	2	2	1	3	1	2	2	0	1	1	2	3	18208.49609375	13599.82421875	29927.59375	37699.4453125	32457.677734375	13906.6796875	27217.01171875	NaN	15118.267578125	13882.08203125	NaN	5029.9462890625	6224.26025390625	29376.455078125	24381.96484375	1063.8	815.5	1915.2	2162.7	1916.1	569	1556.5	145	864.6	824.8	NaN	205.8	254.7	1683.9	2115.2
P54837	ERV25	TMEDA_YEAST	8	8	8	9	8	7	8	7	8	7	7	7	6	9	9	58697.5390625	70342.1953125	96925.875	77433.578125	104618.0390625	69168.1484375	95160.953125	95597.0703125	76511.890625	75527.2109375	64109.03515625	72114.15625	84728.171875	88038.875	98638.8359375	81513.7	47392.9	72124.4	46594.6	137607.2	56543.6	111634.9	80521.5	45105.9	113938.5	33830.5	45558.1	41505.1	58835.3	133174.5
P54838	DAK1	DAK1_YEAST	12	8	11	11	8	12	11	11	10	12	11	12	12	12	11	80239.5546875	68609.8828125	47962.421875	104231.7734375	48763.58984375	141970.9375	69651.90625	95765.9296875	110357	119583.0546875	165366.75	117963.6953125	146471.34375	102743.3046875	87050.09375	24116.6	14550.3	11712.1	25621.5	10894.3	35547.1	17289.4	23485.3	25148.9	31888.2	40141.6	27746.1	36526.9	25431.8	20611.8
P54839	ERG13	HMCS_YEAST	30	29	30	29	27	30	29	28	28	30	29	30	31	30	31	664019.6875	632114.875	561970.5	590895.8125	567289.625	828850.6875	623788.0625	801772.5	681147.1875	948818.75	770971.625	744710.125	863940.375	716661.0625	633352.4375	246089.1	239941.7	212236	217269.4	212167.8	292673.2	240787.8	310206.2	260001.6	350536	275678.9	272731.2	333156.3	278741.8	241249.3
P54860	UFD2	UFD2_YEAST	2	2	2	2	1	2	1	1	1	2	0	2	1	1	1	18597.525390625	20622.634765625	28683.21484375	13650.30859375	31532.7578125	29996.7734375	27095.765625	22432.0703125	26935.13671875	16386.623046875	NaN	26719.619140625	20361.166015625	24909.41796875	28173.974609375	486.1	441	775.3	291.9	674.3	641.4	579.4	479.7	576	429.5	NaN	571.4	435.4	532.7	602.5
P54861	DNM1	DNM1_YEAST	17	14	19	18	16	18	17	16	17	15	15	18	17	19	18	88037.0234375	62549.90625	90425.78125	90986.515625	69223.8359375	109053.3671875	87673.03125	103618.9765625	75978.71875	77480.296875	72707.078125	73762.3984375	92691.5625	96069.734375	85328.59375	17804.2	12444.4	18898.9	19019.3	14330.3	23106	18689.5	20724.6	16857.2	15899.8	14095.9	16452.9	18007.8	21074.5	16470.3
P54885	PRO2	PROA_YEAST	16	14	16	18	14	17	14	17	16	17	18	16	18	16	17	94268.578125	99121.65625	76996.34375	111986.5703125	79856.2578125	120266.1328125	74778.5390625	93865.4375	106787.1484375	138575.84375	135606.921875	156110.828125	114348.8203125	94668.6953125	88028.078125	36295.4	39634.1	28315.2	46389.5	26670.1	44801.3	29343	40257.3	42295.5	58565.4	56455.7	63266.5	45041.1	34633.3	35921.4
P54964	REX2	ORN_YEAST	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	47556.140625	NaN	10454.251953125	27263.90234375	38362.5546875	33541.6171875	NaN	NaN	11871.8779296875	42135.1875	61531.70703125	37089.87890625	21851.873046875	24790.998046875	18100.154296875	2972.3	NaN	653.4	1704	2397.7	2096.4	NaN	NaN	742	2633.4	3845.7	2318.1	1365.7	1549.4	1131.3
P57743	LSM3	LSM3_YEAST	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	NaN	31018.513671875	26630.119140625	48921.21484375	42030.921875	47299.6953125	NaN	13239.59375	14360.4208984375	16586.484375	35332.1875	51746.98828125	47502.515625	37932.69140625	39685.42578125	0	6203.7	5326	9784.2	8406.2	9459.9	NaN	2647.9	2872.1	3317.3	7066.4	10349.4	9500.5	7586.5	7937.1
P57744	TIM8	TIM8_YEAST	4	4	4	4	3	4	4	4	3	4	4	3	4	4	4	55639.4453125	83692.609375	18291.77734375	54905.76953125	52473.28515625	90559.453125	33642.49609375	96828.3671875	70543.890625	99763.953125	96392.9140625	89987.0546875	80679.359375	51821.46875	36918.84765625	25410.8	33712.4	9084.4	23510.1	21889.7	38129.8	16079.6	40654.4	28390.7	43105.9	42917	38193.7	36402.4	23542.1	16803
P60010	ACT1	ACT_YEAST	72	66	76	74	68	76	73	70	72	73	73	74	72	76	77	3364079.5	3139729.25	3715587.5	3434696.25	3119547.25	3159118	3721794	3568167	3381243.5	3158079.25	3205170.25	3134081	3117345	3457562.25	3283721	3126286.7	2953065.7	3323246.2	3191346	3063932.8	2970052.1	3347968.8	3313406.3	3125378	2862302	2913276.8	2871253.4	2860301.1	3189581.3	2923192.2
P61830	HHT1	H3_YEAST	7	7	7	7	7	7	7	7	7	6	6	7	7	7	7	426256.59375	495755.8125	507036.21875	322054.46875	643764.25	466734.5625	618538.125	478859	512587.75	325858.46875	351518.8125	350215.125	434363.28125	498928.09375	406024.90625	479559	510417.8	566854	358594.9	673513	483860.7	619623.8	514118.3	547559.6	391498.5	486800.7	394020.4	501037.2	665799.6	441569.4
P69771	DID2	DID2_YEAST	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	42887.109375	57233.21875	25299.017578125	34915.234375	32798.5859375	54818.13671875	23384.71484375	50972.3984375	33205.20703125	59588.73828125	68496.8828125	69331.203125	39398.62109375	29547.044921875	31671.44140625	6620.1	8805.9	3950.3	5403.8	5053.6	8502.1	3692.7	7851.9	5232	9257.6	10533.3	10675.6	6566.4	4578.8	4926.2
P69850	DAD3	DAD3_YEAST	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	159200.21875	202884.765625	126189.671875	218105.34375	111533.7421875	174448.984375	32531.220703125	151563.609375	171510.328125	217735.265625	202935.046875	176475.828125	151447.359375	189840.15625	186920.296875	38419.8	51863.4	43637.4	52675.7	25471.8	43237.2	4420.1	35922.8	35705.3	42502.4	44703.4	37812.3	38766.4	39569.6	49057.6
P80210	ADE12	PURA_YEAST	34	33	35	35	35	34	33	32	34	34	34	35	35	36	36	475611.375	462836.65625	575324	551558.75	486062.21875	517343.4375	576359.6875	535555.6875	449408.84375	441261.0625	404168.8125	507611	497341.90625	506879.03125	506250.65625	235061.7	240097.4	258491.6	267406.4	248938.9	267849.1	237897.6	266654.8	226940.5	249332.4	223138.9	270663.8	261298.1	249423.2	249343.5
P80235	YAT1	CACM_YEAST	15	11	16	16	9	16	16	15	14	10	15	11	16	16	14	158034.765625	80058.671875	99312.6484375	158842.5	65545.9765625	228517.71875	113569.59375	237415.484375	153019.65625	50194.3125	117036.6015625	55183.6484375	181575.640625	127083.2578125	71657.1328125	51607.5	41321.4	29983.5	53852.4	36953	75767.4	37373.4	76573.2	54977.4	46233.9	57309.1	11007.3	66635.6	35844.1	27961.7
P80428	ARP4	ARP4_YEAST	8	5	8	8	7	8	7	8	6	8	7	6	8	7	8	33098.66015625	NaN	41290.859375	40066.48828125	38560.05078125	47978.515625	23891.470703125	72501.9375	28782.302734375	20182.587890625	25792.890625	25345.41796875	35396.1953125	34549.8125	33900.69140625	8709.7	2437.5	10319.7	9720.9	8490.5	11745.2	5624.7	19727.9	5664.4	5030.2	4683.1	4922.9	9244.2	7571	8334.5
