PG.ProteinGroups	PG.Genes	PG.ProteinNames	[1] 20250502_YM_LS_Pooled_Lysates_IP01.raw.PG.NrOfPrecursorsIdentified	[2] 20250502_YM_LS_Pooled_Lysates_IP02.raw.PG.NrOfPrecursorsIdentified	[3] 20250502_YM_LS_Pooled_Lysates_IP03.raw.PG.NrOfPrecursorsIdentified	[4] 20250502_YM_LS_Pooled_Lysates_IP04.raw.PG.NrOfPrecursorsIdentified	[5] 20250502_YM_LS_Pooled_Lysates_IP05.raw.PG.NrOfPrecursorsIdentified	[6] 20250502_YM_LS_Pooled_Lysates_IP06.raw.PG.NrOfPrecursorsIdentified	[7] 20250502_YM_LS_Pooled_Lysates_IP07.raw.PG.NrOfPrecursorsIdentified	[8] 20250502_YM_LS_Pooled_Lysates_IP08.raw.PG.NrOfPrecursorsIdentified	[9] 20250502_YM_LS_Pooled_Lysates_IP09.raw.PG.NrOfPrecursorsIdentified	[10] 20250502_YM_LS_Pooled_Lysates_IP10.raw.PG.NrOfPrecursorsIdentified	[11] 20250502_YM_LS_Pooled_Lysates_IP11.raw.PG.NrOfPrecursorsIdentified	[12] 20250502_YM_LS_Pooled_Lysates_IP12.raw.PG.NrOfPrecursorsIdentified	[13] 20250502_YM_LS_Pooled_Lysates_IP13.raw.PG.NrOfPrecursorsIdentified	[14] 20250502_YM_LS_Pooled_Lysates_IP14.raw.PG.NrOfPrecursorsIdentified	[15] 20250502_YM_LS_Pooled_Lysates_IP15.raw.PG.NrOfPrecursorsIdentified	[1] 20250502_YM_LS_Pooled_Lysates_IP01.raw.PG.Quantity	[2] 20250502_YM_LS_Pooled_Lysates_IP02.raw.PG.Quantity	[3] 20250502_YM_LS_Pooled_Lysates_IP03.raw.PG.Quantity	[4] 20250502_YM_LS_Pooled_Lysates_IP04.raw.PG.Quantity	[5] 20250502_YM_LS_Pooled_Lysates_IP05.raw.PG.Quantity	[6] 20250502_YM_LS_Pooled_Lysates_IP06.raw.PG.Quantity	[7] 20250502_YM_LS_Pooled_Lysates_IP07.raw.PG.Quantity	[8] 20250502_YM_LS_Pooled_Lysates_IP08.raw.PG.Quantity	[9] 20250502_YM_LS_Pooled_Lysates_IP09.raw.PG.Quantity	[10] 20250502_YM_LS_Pooled_Lysates_IP10.raw.PG.Quantity	[11] 20250502_YM_LS_Pooled_Lysates_IP11.raw.PG.Quantity	[12] 20250502_YM_LS_Pooled_Lysates_IP12.raw.PG.Quantity	[13] 20250502_YM_LS_Pooled_Lysates_IP13.raw.PG.Quantity	[14] 20250502_YM_LS_Pooled_Lysates_IP14.raw.PG.Quantity	[15] 20250502_YM_LS_Pooled_Lysates_IP15.raw.PG.Quantity	[1] 20250502_YM_LS_Pooled_Lysates_IP01.raw.PG.IBAQ	[2] 20250502_YM_LS_Pooled_Lysates_IP02.raw.PG.IBAQ	[3] 20250502_YM_LS_Pooled_Lysates_IP03.raw.PG.IBAQ	[4] 20250502_YM_LS_Pooled_Lysates_IP04.raw.PG.IBAQ	[5] 20250502_YM_LS_Pooled_Lysates_IP05.raw.PG.IBAQ	[6] 20250502_YM_LS_Pooled_Lysates_IP06.raw.PG.IBAQ	[7] 20250502_YM_LS_Pooled_Lysates_IP07.raw.PG.IBAQ	[8] 20250502_YM_LS_Pooled_Lysates_IP08.raw.PG.IBAQ	[9] 20250502_YM_LS_Pooled_Lysates_IP09.raw.PG.IBAQ	[10] 20250502_YM_LS_Pooled_Lysates_IP10.raw.PG.IBAQ	[11] 20250502_YM_LS_Pooled_Lysates_IP11.raw.PG.IBAQ	[12] 20250502_YM_LS_Pooled_Lysates_IP12.raw.PG.IBAQ	[13] 20250502_YM_LS_Pooled_Lysates_IP13.raw.PG.IBAQ	[14] 20250502_YM_LS_Pooled_Lysates_IP14.raw.PG.IBAQ	[15] 20250502_YM_LS_Pooled_Lysates_IP15.raw.PG.IBAQ
Q12428	PDH1	PRPD_YEAST	27	26	27	32	24	34	23	30	24	23	30	22	32	32	27	11153.4111328125	8074.02587890625	6241.79248046875	18579.611328125	5292.93017578125	34187.0859375	6971.7353515625	43109.12890625	11636.8212890625	4601.080078125	9579.46875	5536.90625	36728.97265625	15043.361328125	6393.59814453125	2366.4	1422.4	1040.7	3785.5	722.8	6370.7	969.5	8111.7	1798.7	743.7	2108.9	810.4	6754.5	2876	1192.2
Q12429	DPH6	DPH6_YEAST	1	0	1	1	0	1	1	0	1	1	0	0	1	1	1	1405.384521484375	NaN	1789.3590087890625	1411.53515625	NaN	1362.663818359375	1086.7142333984375	NaN	3069.2529296875	1758.35595703125	NaN	NaN	3056.01708984375	2601.785888671875	1148.6546630859375	39	NaN	49.7	39.2	NaN	37.9	30.2	NaN	85.3	48.8	NaN	NaN	84.9	72.3	31.9
Q12432	EAF3	EAF3_YEAST	4	3	4	4	3	4	3	4	3	4	4	4	4	4	4	3134.76416015625	3614.730224609375	4559.11376953125	5027.11376953125	2500.806884765625	4171.1494140625	4197.2509765625	4491.01171875	3447.3359375	3476.281005859375	3348.576416015625	3005.06494140625	3701.332275390625	4718.61767578125	4617.97265625	454.6	353.9	580.3	658.7	260.6	543.3	487.3	554.4	425.1	432.7	435.2	381.3	475.9	604.5	598.7
Q12434	RDI1	GDIR_YEAST	2	2	3	2	1	3	1	2	1	2	1	2	1	2	1	7733.333984375	8680.962890625	4091.09912109375	5354.00146484375	6939.11279296875	8385.3486328125	7212.35302734375	9432.521484375	5806.4892578125	9619.3681640625	8452.173828125	9706.646484375	9659.841796875	4595.07275390625	4893.14306640625	936.3	1013.3	616.2	801.1	840.2	1378	873.2	1104.6	703	1164.7	1023.4	1175.2	1169.6	648.9	592.4
Q12438	GRX6	GLRX6_YEAST	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2074.130859375	974.0931396484375	1945.5517578125	1364.0546875	1700.8519287109375	1557.5906982421875	1329.677001953125	3165.162841796875	4087.980712890625	3186.845703125	3434.6494140625	2227.268310546875	2785.279296875	812.0436401367188	1654.863525390625	172.8	81.2	162.1	113.7	141.7	129.8	110.8	263.8	340.7	265.6	286.2	185.6	232.1	67.7	137.9
Q12443	RTN2	RTN2_YEAST	5	4	5	5	3	3	5	4	5	5	5	4	2	5	3	21289.591796875	7626.1650390625	12078.47265625	13279.1474609375	4625.333984375	14801.486328125	11174.3583984375	11262.2568359375	21146.4375	11122.2314453125	21178.39453125	7133.0771484375	14137.28515625	8081.8525390625	7398.66796875	2628	748.1	1579.7	1974.3	480.1	2019.4	1837.4	1691.8	2649.4	1564.7	2362.2	931	1503.6	1316.5	786.6
Q12445	POM34	POM34_YEAST	3	1	3	3	1	2	2	2	0	1	1	1	2	3	2	7473.3671875	7029.23046875	13290.884765625	12158.6806640625	12004.162109375	10281.6181640625	15685.2724609375	10416.6416015625	NaN	9710.4375	12039.6748046875	11139.501953125	13107.927734375	11249.7060546875	12509.1982421875	457.5	430.3	865.7	762.7	734.9	629.4	960.2	637.7	NaN	594.5	737.1	681.9	802.5	698.5	861.3
Q12447	PAA1	PAA1_YEAST	16	12	17	17	16	17	17	14	16	17	17	17	16	18	17	34805.2890625	30290.98828125	30256.259765625	31094.806640625	32627.716796875	33350.1796875	32606.142578125	30840.32421875	31483.724609375	32394.052734375	34682.85546875	31701.953125	32795.5703125	36826.359375	28750.9296875	17712	15624.9	15373.9	18799.4	16798	22406.3	17440	18441	16368.7	14672.3	18370.5	16724.3	19575	24805.3	16646.4
Q12449	AHA1	AHA1_YEAST	7	8	7	7	7	7	7	7	7	7	7	7	8	7	7	13243.8466796875	8880.234375	10219.455078125	6483.462890625	10817.1826171875	10055.533203125	10717.1064453125	7975.99365234375	11774.9775390625	11158.814453125	11703.359375	9240.5458984375	12166.2861328125	9703.7734375	10563.974609375	3069.2	2720.7	2196.5	1854	2911.8	2251.7	2202.5	1965.1	2575.2	2800.5	2385.6	2362.3	3685	2383.6	2418.6
Q12452	ERG27	ERG27_YEAST	10	10	9	10	7	10	10	9	9	10	10	10	10	10	10	5575.5634765625	7277.41552734375	4944.96142578125	4178.43310546875	6209.5732421875	7942.98046875	5884.94970703125	7355.12646484375	5826.7705078125	12331.30078125	7932.75634765625	10135.8896484375	7754.02587890625	5739.89404296875	5785.79931640625	1321.2	1739	1114.2	1180.7	1502.9	1986.1	1497.6	2215.3	1561.7	2805	1845.9	2609.2	1893.5	1423.9	1380.4
Q12453	CEX1	CEX1_YEAST	1	2	2	1	2	2	3	2	1	2	2	2	2	3	2	2121.918212890625	1880.422119140625	2159.7587890625	1862.6187744140625	2559.10693359375	2339.09716796875	1993.4820556640625	3005.550048828125	3043.659423828125	2099.19091796875	1760.74462890625	1511.5167236328125	1760.8704833984375	2716.4521484375	2141.025390625	60.2	84.2	76.6	52.9	112.2	108	102.3	129.5	86.4	59.6	78.1	66.5	83.5	144.7	73.8
Q12455	SPE4	SPSY_YEAST	2	2	2	2	2	2	2	1	2	2	1	2	1	2	2	4463.373046875	4287.29248046875	3919.5771484375	4909.7255859375	2188.700439453125	5526.35302734375	2859.241943359375	1961.80419921875	2820.62744140625	6142.12841796875	4597.40283203125	6073.2890625	5534.810546875	5462.53857421875	5399.38818359375	318.8	306.2	280	350.7	156.3	394.7	204.2	140.1	201.5	438.7	328.4	433.8	395.3	390.2	385.7
Q12458	YPR1	YPR1_YEAST	7	9	8	9	8	9	8	7	9	9	8	8	8	9	9	7203.47900390625	5700.59423828125	5820.93603515625	4613.44775390625	5364.52197265625	7391.7353515625	5244.7294921875	4650.689453125	7379.7578125	6691.20751953125	6150.728515625	6234.5107421875	6238.78125	6368.92822265625	5983.23486328125	1766.5	1588.6	1542.7	1315.6	1530.4	2060.1	1450.2	1540.2	1959.7	1884.9	1685.4	1645.9	1794	1892	1684.1
Q12460	NOP56	NOP56_YEAST	48	46	49	49	49	48	46	46	45	46	45	47	48	49	48	58098.94921875	81325.0625	65796.046875	48628.49609375	112286.6171875	33337.02734375	56939.6953125	64448.31640625	47920.5859375	35691.29296875	27753.619140625	41225.39453125	31594.0078125	37567.41015625	45997.703125	33107.5	46995.4	34796.7	28067.9	64727.3	18890.7	32591.4	37237.7	27954.7	20651.8	16964.1	24021.1	18489.2	21497.1	27387.9
Q12462	PEX11	PEX11_YEAST	2	2	2	2	2	2	1	2	2	2	1	1	2	2	1	604.38916015625	NaN	408.9754333496094	1791.3680419921875	779.1310424804688	2228.038818359375	NaN	5158.2958984375	292.0133056640625	1168.68603515625	636.9578247070312	2074.759765625	4102.904296875	969.3739013671875	NaN	42.7	0	52.5	191.3	55.1	242.7	0	364.8	20.7	82.7	45	146.7	459.2	140.1	0
Q12464	RVB2	RUVB2_YEAST	23	23	23	23	23	22	22	23	20	23	21	21	23	22	23	24078.857421875	21723.978515625	29745.94140625	28265.4140625	30429.26953125	19260.265625	29801.6796875	27657.720703125	21300.234375	24896.619140625	19336.861328125	22661.783203125	21189.158203125	19304.73046875	19138.044921875	5131.1	5001.8	6791.7	6123.4	6721.5	4540	6637.6	5926.8	4337.2	5818.3	4234.3	4932.5	5171.8	4691.8	4716
Q12466	TCB1	TCB1_YEAST	21	18	22	20	21	18	22	19	20	20	19	17	20	22	21	6131.16162109375	5396.22509765625	8189.18701171875	7321.25439453125	5396.75341796875	4493.6826171875	7825.13330078125	5336.1015625	4399.5380859375	4176.29248046875	3501.14697265625	2966.61328125	3554.435302734375	5636.79931640625	5597.1953125	1250.4	1078	1798.8	1752.1	1220.1	1214.4	1909.4	1197.8	909.3	1025.3	634.7	549.8	790.7	1387.9	1260.1
Q12480	AIM45	ETFA_YEAST	7	6	7	7	7	7	7	6	7	7	7	7	7	7	7	5992.7890625	4797.15478515625	6744.85986328125	6245.38330078125	5949.39453125	7032.5244140625	6792.73193359375	6766.947265625	6401.3916015625	6019.49951171875	6093.7890625	5161.89794921875	6022.50048828125	6316.181640625	5972.88818359375	1369.6	1047	1781.6	1675.1	1723.5	1801.2	1747.3	1745.8	1712.4	1804.8	1538.9	1317.4	1672	1820.3	1616.7
Q12481	RRP36	RRP36_YEAST	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	2786.5244140625	3039.6748046875	2122.67333984375	2334.5869140625	4994.15185546875	2426.1630859375	1183.170166015625	NaN	996.3256225585938	4787.29443359375	1329.7586669921875	5416.85107421875	2400.14404296875	2228.623046875	3965.285888671875	199	217.1	151.6	166.8	356.7	173.3	84.5	NaN	71.2	341.9	95	386.9	171.4	159.2	283.2
Q12486	YOR131C	YOR31_YEAST	2	2	4	2	2	4	2	2	3	4	4	3	4	3	4	1824.2047119140625	2348.25146484375	2735.716552734375	2853.154541015625	1879.6883544921875	2728.3818359375	2689.773681640625	2905.7626953125	2635.33740234375	2121.75830078125	2483.227294921875	2844.146728515625	3561.29150390625	2820.134033203125	3068.580322265625	321.4	453.1	538.7	568.7	295.1	641.7	448.3	518.5	414.3	455	584.7	493.5	776.3	511.8	623.7
Q12494	KCS1	KCS1_YEAST	1	0	2	0	0	1	1	0	2	1	0	0	0	2	2	NaN	NaN	1032.309814453125	NaN	NaN	NaN	NaN	NaN	726.41650390625	502.0140075683594	NaN	NaN	NaN	1602.2691650390625	1257.1016845703125	0	NaN	20.5	NaN	NaN	0	0	NaN	14.4	9.9	NaN	NaN	NaN	31.7	35.6
Q12496	YOL098C	YO098_YEAST	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1200.464111328125	615.4647216796875	2900.518798828125	3330.82958984375	NaN	6592.91064453125	2736.845947265625	788.04638671875	NaN	3376.0732421875	NaN	3036.0927734375	3205.6064453125	4268.38134765625	2736.30712890625	22.2	11.4	53.7	61.7	NaN	122.1	50.7	14.6	NaN	62.5	NaN	56.2	59.4	79	50.7
Q12497	FMP16	FMP16_YEAST	1	1	0	1	0	1	1	1	1	1	1	0	1	1	1	292.14971923828125	NaN	NaN	NaN	NaN	296.0507507324219	NaN	NaN	NaN	NaN	340.9935607910156	NaN	NaN	NaN	NaN	48.7	0	NaN	0	NaN	49.3	0	0	0	0	56.8	NaN	0	0	0
Q12499	NOP58	NOP58_YEAST	48	47	49	48	48	45	44	46	47	48	42	46	45	47	45	41525.9375	64398.49609375	45092.09765625	35280.19140625	99821.234375	25592.169921875	40228.375	57637.76171875	37430.8828125	29365.55078125	22553.1640625	35390.96484375	25094.73046875	24936.998046875	30521.783203125	30214.8	47337	32445.8	26401.2	73678.2	18379.6	29517.5	42063.1	28318.5	22653.2	17204.3	26171.6	18691.5	18492	21546.5
Q12513	TMA17	TMA17_YEAST	2	1	1	1	1	2	1	2	2	2	2	0	2	2	1	124.59178161621094	NaN	1156.1021728515625	1020.7372436523438	1008.045654296875	1319.0416259765625	5135.43603515625	1723.50390625	579.5494995117188	529.0144653320312	2668.6767578125	NaN	1885.8028564453125	262.044921875	731.0272827148438	338.5	0	85.3	75.3	74.3	311.8	378.7	336.7	102.1	115.1	530.2	NaN	379.1	52.6	53.9
Q12517	DCP1	DCP1_YEAST	3	1	3	3	2	3	2	3	1	3	3	3	3	2	3	1379.279541015625	NaN	1652.1195068359375	1696.8839111328125	2764.78271484375	2384.737548828125	2652.559326171875	1782.8016357421875	1506.48388671875	1899.0513916015625	1540.4278564453125	1182.95556640625	2707.557373046875	2609.097900390625	2740.853515625	212.1	0	371.1	284.8	324	365.3	310.9	49.2	41.5	305.2	185.3	186.2	328.7	373.7	442.9
Q12522	TIF6	IF6_YEAST	9	8	9	9	9	9	9	9	9	9	9	9	9	9	9	15852.267578125	20286.078125	13382.5068359375	14864.298828125	19528.931640625	10679.9365234375	14841.98828125	14413.5869140625	15174.5625	13992.7431640625	12552.498046875	15766.341796875	12579.5029296875	9867.052734375	10818.0302734375	7765.2	9811.3	5807.7	7429.9	9300.4	5792.6	5994.1	7604.3	7455.6	7441.1	6618.8	8046.6	7055.4	5934.4	6126.8
Q12532	TAE2	TAE2_YEAST	5	5	6	6	4	5	4	4	3	4	6	4	6	6	5	2352.5654296875	1197.03271484375	2916.9580078125	3025.6337890625	1357.798828125	1854.3087158203125	1604.194091796875	1105.8282470703125	1723.079833984375	1605.70361328125	1453.0877685546875	1873.684814453125	1661.9354248046875	3034.900146484375	2292.131103515625	190.7	47.1	290.8	281.1	65.4	172.4	84.1	30.4	98.3	103.2	152.7	151.4	151.7	235.2	125.9
Q12672	RPL21B	RL21B_YEAST	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	11219.6962890625	12385.2587890625	19227.666015625	13576.576171875	16237.6240234375	13056.4287109375	16575.9296875	10009.814453125	10631.1474609375	12620.90234375	9444.8994140625	10982.07421875	11454.23046875	16555.34375	16822.671875	5664.4	7828.9	9004.5	6715.4	8651.5	6444	8519.5	4788.1	4874.5	7211.9	4414.3	5109.4	5773.3	8154.3	7888.9
Q12674	DNF3	ATC8_YEAST	1	0	1	1	0	1	1	0	1	1	0	1	1	1	1	464.9990539550781	NaN	1052.3529052734375	592.0620727539062	NaN	NaN	1950.2906494140625	NaN	NaN	341.9176940917969	NaN	793.4074096679688	909.6727294921875	NaN	324.8210144042969	5.5	NaN	12.4	7	NaN	0	22.9	NaN	0	4	NaN	9.3	10.7	0	3.8
Q12675	DNF2	ATC4_YEAST	3	2	4	3	3	4	3	2	2	3	3	3	3	4	4	430520.75	112939	358040.1875	233409.796875	154733.359375	116902.8046875	292733.875	606771.4375	420875.03125	469395.78125	641599.6875	391614.84375	390997.1875	296983	318976.5625	12974.9	3350.4	12226.8	34.8	4590.3	2438.4	10177.4	12188	12848.4	13951	13744	14363.7	11599.2	11012.8	13001.4
Q12680	GLT1	GLT1_YEAST	49	37	50	47	41	45	48	35	42	41	40	44	45	49	47	7453.55126953125	5059.87255859375	8373.87109375	7695.95166015625	5546.27587890625	5695.638671875	7444.19775390625	5194.2841796875	5323.71875	6303.65771484375	5777.322265625	6309.083984375	5896.9619140625	6453.61181640625	6709.1201171875	1349.7	867.5	2880.7	2534.4	1016.8	939.6	2932.1	2593.6	866.7	1983.4	814.8	1076.5	1015	1177.4	1317.7
Q12690	RPL13A	RL13A_YEAST	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	31813.876953125	41282.88671875	25627.623046875	27856.953125	42754.03515625	29784.19921875	35389.89453125	22579.58203125	26132.921875	26919.9453125	34866.55859375	33018.8203125	27140.484375	28651.015625	33481.59375	8453.2	12150.9	6577	7020.1	9755.3	6606.4	8784.5	6935.7	7348.4	7446	7922.2	8435	7160.4	5959.4	8663.6
Q12692	HTZ1	H2AZ_YEAST	5	5	5	5	5	5	5	4	5	5	4	4	5	5	5	49115.1796875	52182.875	42952.9140625	34892.22265625	65991.03125	36783.828125	48446.2890625	51775.5859375	59197.140625	36925.71875	35882.0703125	39610.99609375	40704.41015625	28994.14453125	27213.697265625	21533.7	24589.6	21207.6	17820.8	31361	17355.2	21747.2	23012.2	27087	21084.2	15480.9	19570.6	21558.6	13759.3	14919.5
Q12697	YPK9	YPK9_YEAST	3	1	4	3	3	2	3	2	2	2	2	2	3	4	3	4375.9521484375	NaN	6040.29248046875	4404.8310546875	2402.23291015625	4319.2099609375	5771.35107421875	15279.3876953125	NaN	2789.879150390625	1487.1871337890625	5951.80078125	4571.84130859375	6998.47021484375	6839.5869140625	163.3	0	222.2	193.3	140.7	36.4	167.2	28.2	0	177.5	8.4	11	276.1	282.1	257.7
Q12743	DFM1	DFM1_YEAST	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	8488.037109375	6942.44580078125	7506.666015625	13347.423828125	5518.2197265625	9641.8017578125	6788.734375	9748.4453125	8733.310546875	21165.009765625	11009.013671875	11751.8427734375	6413.6015625	6278.8037109375	10075.1748046875	1091.7	884.5	587.4	1107.6	735.6	1188.1	524.3	981.3	828.4	2007.6	1727.6	1895.8	1108.9	543.8	864.9
Q12746	PGA3	PGA3_YEAST	5	4	5	6	5	6	5	6	5	6	5	5	6	6	6	3948.11279296875	3744.33740234375	7342.88330078125	5942.4638671875	3226.2197265625	4009.222900390625	7032.11279296875	3138.110107421875	4084.601806640625	5188.443359375	2198.99560546875	3358.98583984375	3733.314208984375	5882.0029296875	6246.28857421875	989.3	727.7	1941.9	1576.6	828.1	1098.4	1764.1	875.5	962	1341.6	568.8	675.7	1043.5	1484.1	1577.5
Q12754	RRP12	RRP12_YEAST	20	17	22	22	19	20	21	16	17	21	16	20	20	22	22	4499.611328125	4533.94287109375	6043.45263671875	4841.98876953125	5269.0869140625	4459.46044921875	5129.81396484375	3210.631103515625	3939.960693359375	5044.29638671875	3339.177001953125	3641.962158203125	3865.997314453125	4910.443359375	5706.18896484375	1184.6	1278.4	1414.8	1193.4	1436.8	1111	1281.8	840.7	731.7	1942.4	846.6	1151	1437.3	1262.2	1572.1
Q2V2P4	YIL156W-B	YI156_YEAST	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1629.18310546875	1570.6583251953125	1882.7376708984375	1390.1259765625	914.2982788085938	3424.050048828125	NaN	608.4994506835938	1255.1898193359375	2658.033935546875	1187.90869140625	1332.2685546875	2202.273193359375	3056.022216796875	2447.64599609375	407.3	392.7	470.7	347.5	228.6	856	NaN	152.1	313.8	664.5	297	333.1	550.6	764	611.9
Q2V2P9	YDR119W-A	YD19A_YEAST	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6628.638671875	6810.2412109375	3102.413818359375	6611.6435546875	3646.88232421875	12880.96875	4386.47021484375	14917.8642578125	9852.3828125	2803.842041015625	7345.8818359375	4421.84619140625	11821.7734375	6478.6767578125	3459.218505859375	2589.7	2655.8	1335.1	3305.8	1867	6858.8	2208.3	6734.9	4017.4	1512.4	3500.1	2122	5971.3	2526.5	1769.9
Q3E705	EFG1	EFG1P_YEAST	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2704.132568359375	3990.095947265625	2259.5185546875	2369.72900390625	2534.049560546875	2014.246826171875	2201.916748046875	1494.77001953125	2425.720458984375	1155.6195068359375	1018.8286743164062	3336.188232421875	2416.22314453125	2127.709716796875	2682.202880859375	245.8	362.7	205.4	215.4	230.4	183.1	200.2	135.9	220.5	105.1	92.6	303.3	219.7	193.4	243.8
Q3E747	YLR363W-A	YL363_YEAST	0	1	1	1	1	1	1	1	0	1	0	1	1	1	1	NaN	3119.174072265625	1996.9986572265625	1761.1951904296875	3871.409423828125	1853.3304443359375	2965.470458984375	2584.003662109375	NaN	3424.50244140625	NaN	2526.8125	3329.203125	2615.1064453125	2079.361328125	NaN	1039.7	665.7	587.1	1290.5	617.8	988.5	861.3	NaN	1141.5	NaN	842.3	1109.7	871.7	693.1
Q3E754	RPS21B	RS21B_YEAST	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	36134.19140625	42934.27734375	58672.76953125	30088.216796875	73241.90625	38772.73046875	64866.05078125	32407.2890625	49821.55859375	68985.7578125	37057.90234375	46431.57421875	47606.2578125	47903.40625	61431.8671875	12623.2	16040.7	17751.4	9507.9	21094	12537.4	19243.2	11900.1	15868.8	23997.4	12617.5	16032	15500.7	14889.7	18797.8
Q3E764	TMA7	TMA7_YEAST	2	2	2	2	1	2	2	2	1	2	2	2	2	2	2	3117.543212890625	3087.981201171875	1243.33544921875	2573.585693359375	1789.213134765625	3308.6005859375	2015.251220703125	4549.21484375	1987.5908203125	4015.96875	3412.405029296875	3245.4052734375	2615.007080078125	1850.9158935546875	1276.084228515625	1723.7	1743.3	542.4	1122.8	780.6	1443.4	879.2	2813.5	867.1	2239	1488.7	1802	1458.8	1023.4	713.8
Q3E776	YBR255C-A	YB255_YEAST	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	2070.2578125	728.5479736328125	2050.19287109375	2365.749755859375	NaN	1451.132568359375	606.9561767578125	3068.216552734375	1571.9947509765625	NaN	495.1223449707031	NaN	2177.734130859375	1312.037353515625	1321.4268798828125	295.8	104.1	292.9	338	NaN	207.3	86.7	438.3	224.6	NaN	70.7	NaN	311.1	187.4	188.8
Q3E790	TSC3	TSC3_YEAST	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2600.868408203125	2376.958251953125	3467.9677734375	2878.88671875	3447.377685546875	2611.986572265625	545.6361694335938	833.0588989257812	1933.6533203125	2658.442138671875	2680.14013671875	4996.35400390625	4155.4921875	5576.41943359375	3315.2587890625	867	792.3	1156	959.6	1149.1	870.7	181.9	277.7	644.6	886.1	893.4	1665.5	1385.2	1858.8	1105.1
Q3E7B6	VMA9	VA0E_YEAST	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3243.103515625	4390.03662109375	2617.000732421875	1930.164794921875	1367.2177734375	2687.07080078125	1800.26025390625	4024.93798828125	4484.80712890625	2827.009765625	3330.34423828125	3254.849365234375	3303.38671875	2667.574462890625	2465.89306640625	1826.2	975.3	1583	1671.2	777.5	2643.5	1241.4	2218.5	2367.3	2785.8	2863.4	2629.8	2991.3	2413.1	1848.3
Q3E7B7	YDL085C-A	YD85C_YEAST	1	0	0	1	0	1	0	1	0	1	1	1	1	1	0	12572.1259765625	NaN	NaN	11664.0703125	NaN	12150.4140625	NaN	11969.7412109375	NaN	20185.47265625	14426.638671875	18791.32421875	11879.3994140625	8729.0537109375	NaN	6286.1	NaN	NaN	5832	NaN	6075.2	NaN	5984.9	NaN	10092.7	7213.3	9395.7	5939.7	4364.5	NaN
Q3E7X9	RPS28A	RS28A_YEAST	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	59699.94921875	73836.6875	24867.064453125	54002.46484375	53945.078125	62178.49609375	41775.62890625	66727.0625	65002.78515625	94630.8984375	86796.8203125	86129.046875	81569.5546875	48528.7265625	52634.77734375	28408.3	36115.8	13704.7	27736	34425.7	34587.9	15090.5	31089.2	30818.2	48384.3	42849	46770	41617.6	29559.7	29926.4
Q3E833	PCC1	PCC1_YEAST	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	3786.936279296875	2157.005126953125	1396.2855224609375	4187.12890625	2424.177978515625	6318.3564453125	2024.9019775390625	3537.6455078125	3354.148681640625	6859.74072265625	8624.1376953125	6720.701171875	4266.2548828125	3375.70751953125	2319.24853515625	946	562.6	169.6	1049.5	611.5	1581.4	583.3	884.4	407.4	1806.8	2172.9	1677.4	1265.8	870.1	623.8
Q3E841	YNR034W-A	YN034_YEAST	2	1	2	1	0	1	1	2	2	1	2	1	1	1	2	5474.06298828125	NaN	2247.765625	4942.23974609375	NaN	5485.2265625	2370.2666015625	5687.09716796875	4997.3759765625	6522.578125	7654.26416015625	7185.283203125	6455.43701171875	3523.90869140625	4219.3564453125	923.3	0	355.7	782	NaN	867.9	375	899.9	790.7	1032.1	1287.2	1136.9	1021.4	557.6	667.6
Q6Q547	NOP10	NOP10_YEAST	7	7	7	6	6	6	6	5	7	6	7	7	6	7	7	39154.58203125	42879.453125	25255.94921875	27152.828125	54553.13671875	21733.15625	28420.546875	27254.1796875	28861.025390625	23760.689453125	9666.1943359375	25527.162109375	24122.4921875	23360.22265625	27082.021484375	34421.2	35252.1	20910.8	19149	47218.6	15610.6	22416.6	22844.6	24230.7	18980.7	16749.6	23322.8	20409	19702.6	22457.3
Q6Q560	ISD11	ISD11_YEAST	6	6	6	6	5	6	5	5	6	6	6	6	6	6	6	7631.47412109375	10486.796875	8990.791015625	8668.14453125	11372.423828125	9724.9794921875	9096.6318359375	9827.849609375	9164.966796875	11146.1201171875	8195.1142578125	9915.029296875	9709.4736328125	8247.36328125	9384.958984375	3353.9	4662.6	2917.3	2754.4	4694.1	4006.4	3547.5	4292.6	3996.8	4759.4	3647.7	4439.4	4323.9	3448.9	3082.5
