PG.ProteinGroups	PG.Genes	[1] 20250620_BB_LS_DIA_Pooled_IP_15x30_1.raw.PG.NrOfPrecursorsIdentified	[2] 20250620_BB_LS_DIA_Pooled_IP_15x30_2.raw.PG.NrOfPrecursorsIdentified	[3] 20250620_BB_LS_DIA_Pooled_IP_15x30_3.raw.PG.NrOfPrecursorsIdentified	[4] 20250620_BB_LS_DIA_Pooled_IP_15x30_4.raw.PG.NrOfPrecursorsIdentified	[5] 20250620_BB_LS_DIA_Pooled_IP_15x30_5.raw.PG.NrOfPrecursorsIdentified	[6] 20250620_BB_LS_DIA_Pooled_IP_15x30_6.raw.PG.NrOfPrecursorsIdentified	[7] 20250620_BB_LS_DIA_Pooled_IP_15x30_7.raw.PG.NrOfPrecursorsIdentified	[8] 20250620_BB_LS_DIA_Pooled_IP_15x30_8.raw.PG.NrOfPrecursorsIdentified	[9] 20250620_BB_LS_DIA_Pooled_IP_15x30_9.raw.PG.NrOfPrecursorsIdentified	[10] 20250620_BB_LS_DIA_Pooled_IP_15x30_10.raw.PG.NrOfPrecursorsIdentified	[11] 20250620_BB_LS_DIA_Pooled_IP_15x30_11.raw.PG.NrOfPrecursorsIdentified	[12] 20250620_BB_LS_DIA_Pooled_IP_15x30_12.raw.PG.NrOfPrecursorsIdentified	[13] 20250620_BB_LS_DIA_Pooled_IP_15x30_13.raw.PG.NrOfPrecursorsIdentified	[14] 20250620_BB_LS_DIA_Pooled_IP_15x30_14.raw.PG.NrOfPrecursorsIdentified	[15] 20250620_BB_LS_DIA_Pooled_IP_15x30_15.raw.PG.NrOfPrecursorsIdentified	[1] 20250620_BB_LS_DIA_Pooled_IP_15x30_1.raw.PG.Quantity	[2] 20250620_BB_LS_DIA_Pooled_IP_15x30_2.raw.PG.Quantity	[3] 20250620_BB_LS_DIA_Pooled_IP_15x30_3.raw.PG.Quantity	[4] 20250620_BB_LS_DIA_Pooled_IP_15x30_4.raw.PG.Quantity	[5] 20250620_BB_LS_DIA_Pooled_IP_15x30_5.raw.PG.Quantity	[6] 20250620_BB_LS_DIA_Pooled_IP_15x30_6.raw.PG.Quantity	[7] 20250620_BB_LS_DIA_Pooled_IP_15x30_7.raw.PG.Quantity	[8] 20250620_BB_LS_DIA_Pooled_IP_15x30_8.raw.PG.Quantity	[9] 20250620_BB_LS_DIA_Pooled_IP_15x30_9.raw.PG.Quantity	[10] 20250620_BB_LS_DIA_Pooled_IP_15x30_10.raw.PG.Quantity	[11] 20250620_BB_LS_DIA_Pooled_IP_15x30_11.raw.PG.Quantity	[12] 20250620_BB_LS_DIA_Pooled_IP_15x30_12.raw.PG.Quantity	[13] 20250620_BB_LS_DIA_Pooled_IP_15x30_13.raw.PG.Quantity	[14] 20250620_BB_LS_DIA_Pooled_IP_15x30_14.raw.PG.Quantity	[15] 20250620_BB_LS_DIA_Pooled_IP_15x30_15.raw.PG.Quantity	[1] 20250620_BB_LS_DIA_Pooled_IP_15x30_1.raw.PG.IBAQ	[2] 20250620_BB_LS_DIA_Pooled_IP_15x30_2.raw.PG.IBAQ	[3] 20250620_BB_LS_DIA_Pooled_IP_15x30_3.raw.PG.IBAQ	[4] 20250620_BB_LS_DIA_Pooled_IP_15x30_4.raw.PG.IBAQ	[5] 20250620_BB_LS_DIA_Pooled_IP_15x30_5.raw.PG.IBAQ	[6] 20250620_BB_LS_DIA_Pooled_IP_15x30_6.raw.PG.IBAQ	[7] 20250620_BB_LS_DIA_Pooled_IP_15x30_7.raw.PG.IBAQ	[8] 20250620_BB_LS_DIA_Pooled_IP_15x30_8.raw.PG.IBAQ	[9] 20250620_BB_LS_DIA_Pooled_IP_15x30_9.raw.PG.IBAQ	[10] 20250620_BB_LS_DIA_Pooled_IP_15x30_10.raw.PG.IBAQ	[11] 20250620_BB_LS_DIA_Pooled_IP_15x30_11.raw.PG.IBAQ	[12] 20250620_BB_LS_DIA_Pooled_IP_15x30_12.raw.PG.IBAQ	[13] 20250620_BB_LS_DIA_Pooled_IP_15x30_13.raw.PG.IBAQ	[14] 20250620_BB_LS_DIA_Pooled_IP_15x30_14.raw.PG.IBAQ	[15] 20250620_BB_LS_DIA_Pooled_IP_15x30_15.raw.PG.IBAQ
Q96EY8	MMAB	6	17	11	5	5	17	6	5	7	4	6	6	5	2	2	7490.2099609375	120803.1484375	30110.10546875	10595.505859375	6380.7392578125	137189.953125	11214.2744140625	4296.54736328125	8527.7080078125	3873.33056640625	8312.5205078125	8405.1279296875	7440.64501953125	9844.6376953125	3008.124267578125	2387.7	45575.699	11378.2	1953.6	2164.8	53554.699	3406.1	1226.6	3723.8	1140.6	2147.2	2703.3	2170.5	1270.5	607.7
Q96F07	CYFIP2	49	40	24	17	70	77	26	19	63	41	14	54	20	20	13	95225.9140625	66107.140625	64135.8671875	31627.841796875	393716.09375	404451.0625	57183.18359375	28565.8671875	246026.953125	82496.1796875	17299.900390625	149908.5625	25014.388671875	40287.41796875	19291.755859375	13019.3	8765.3	8557.4	5252.4	59607.602	57270.301	9963.8	2761.2	35736	12389.8	1482.3	21067.199	3325.7	3525.7	2031.3
Q96F44	TRIM11	1	3	1	0	1	3	0	1	0	1	0	2	2	3	2	5260.4306640625	5569.15966796875	5672.32177734375	NaN	2659.479248046875	9395.064453125	NaN	2718.582275390625	NaN	1905.3782958984375	NaN	2137.43017578125	3925.29150390625	5248.57373046875	3492.782958984375	335.5	471	56.8	NaN	169.6	953.3	NaN	173.4	NaN	19.1	NaN	203.7	199.6	635.1	242.5
Q96F45	ZNF503	2	2	3	1	0	2	2	1	0	2	1	2	1	1	1	1960.4327392578125	2776.345703125	3752.55419921875	1308.059326171875	NaN	5278.53125	2062.147705078125	1633.1800537109375	NaN	900.136474609375	694.5899658203125	1432.167724609375	1070.2958984375	869.6193237304688	527.0034790039062	162	186	1174.6	44.1	NaN	523.4	1241.3	55.1	NaN	61.9	23.4	206	36.1	29.3	22.3
Q96F63	CCDC97	6	6	5	3	3	5	3	4	4	4	5	3	5	5	4	9152.021484375	12824.8017578125	12068.6484375	6735.79443359375	7270.1005859375	11087.890625	7923.248046875	6176.19482421875	7398.16259765625	6871.11083984375	5447.45849609375	6308.63134765625	7761.5927734375	7035.48681640625	6342.0107421875	4133.1	4105.7	5673.1	825.8	821	2345.3	4358.1	1371.6	1295.6	1294.2	1119.4	1045	4460.6	3140.5	1141.6
Q96F86	EDC3	20	20	18	13	19	19	17	16	6	15	9	18	16	15	14	85788.1953125	66498.65625	61893.93359375	20911.505859375	65470.92578125	52386.9765625	41152.703125	28349.751953125	5783.26513671875	24170.990234375	8645.23046875	39038.359375	32387.408203125	21196.099609375	23444.337890625	18447.801	15137.3	14301.9	5888.4	14192.7	11513.3	11208.1	6534.1	743.9	5364.5	1340.9	9067.6	6842.9	4883.1	4439.3
Q96FC9	DDX11	7	2	4	4	3	6	4	7	3	5	1	2	2	6	2	7183.71728515625	9279.318359375	12870.2568359375	10408.892578125	6944.15234375	9776.4482421875	12324.3544921875	9500.310546875	6359.30810546875	7523.85693359375	2639.4130859375	3818.197998046875	11548.23046875	12303.3623046875	4634.611328125	864.4	476.6	994.3	843.5	354.6	896	882.3	1144.3	545.8	588.6	62.6	140.4	586.5	1109.7	202.2
Q96FJ2	DYNLL2	1	1	3	5	1	0	5	5	0	4	0	1	0	0	0	709.6718139648438	3387.157958984375	9175.4140625	19032.044921875	1976.9769287109375	NaN	7250.322265625	6313.18994140625	NaN	5168.74755859375	NaN	2351.34228515625	NaN	NaN	NaN	132.7	685.4	5938.4	24065.5	400	NaN	7568.6	6143.4	NaN	4441.4	NaN	475.8	NaN	NaN	NaN
Q96FN4	CPNE2	2	2	1	0	3	3	2	3	1	3	0	2	2	3	3	7515.57568359375	4345.578125	15957.0458984375	NaN	13822.5283203125	9018.333984375	9096.2509765625	10595.2939453125	738.9736938476562	7927.27880859375	NaN	13766.5693359375	8719.8681640625	8211.6259765625	15283.4365234375	644.2	233.7	709.1	NaN	1584.5	976.9	548.9	1006.2	28.7	764.4	NaN	755.5	518.4	819	1452.7
Q96FV9	THOC1	55	38	64	13	63	54	67	29	10	26	7	64	66	37	28	104894.703125	58635.4921875	166898.34375	14143.7509765625	233352.625	78595.1171875	207286.109375	26593.392578125	10110.19140625	38248.80078125	8441.505859375	196338.453125	160297.359375	94669.8515625	41956.5703125	30273.1	14461.8	61606.801	7238.4	68419.797	24448.801	79524.297	11612.2	1393.8	8532.2	1165.3	58467	49555.602	21533.4	10790.5
Q96FW1	OTUB1	11	11	7	8	6	11	4	7	7	7	7	8	8	7	4	19796.5703125	31495.36328125	34224.9609375	19838.03125	10626.7001953125	47801.6640625	12040.0947265625	11585.9970703125	8094.6845703125	13503.2451171875	12162.19140625	14545.6103515625	16890.814453125	9559.716796875	5628.78662109375	6315.1	12998.9	9940.3	4420.1	3129.6	16867.4	2686.1	3514	2449.9	3773.7	3479.5	4236.9	4932.7	3014	1070.5
Q96FX7	TRMT61A	6	3	2	0	5	5	5	0	0	0	0	5	5	5	2	9327.607421875	3447.951416015625	8692.1552734375	NaN	5376.48681640625	7947.5361328125	6835.82470703125	NaN	NaN	NaN	NaN	6957.25390625	3846.430419921875	12047.705078125	4667.84521484375	2686.4	865	1386.9	NaN	1385.3	2139.8	1835.1	NaN	NaN	NaN	NaN	1622	1370.2	2637.2	679.9
Q96FZ2	HMCES	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	2683.658935546875	NaN	2074.38525390625	NaN	NaN	4802.3115234375	NaN	NaN	NaN	1285.5980224609375	NaN	1976.2047119140625	NaN	NaN	NaN	116.7	NaN	90.2	NaN	NaN	208.8	NaN	NaN	NaN	55.9	NaN	85.9	NaN	NaN	NaN
Q96FZ7	CHMP6	1	2	1	1	1	2	1	1	0	0	1	0	2	0	0	4556.0419921875	11995.806640625	7560.03173828125	2684.2333984375	3145.7939453125	9320.2431640625	2696.759033203125	4323.21044921875	NaN	NaN	3877.380615234375	NaN	5688.2060546875	NaN	NaN	501.7	1640	832.5	295.6	98.9	1508	297	476.1	NaN	NaN	121.9	NaN	823.7	NaN	NaN
Q96G03	PGM2	2	3	1	1	0	3	0	2	2	1	2	3	0	0	0	9099.6455078125	8140.224609375	23462.853515625	4440.35107421875	NaN	18366.154296875	NaN	3986.911376953125	2135.72705078125	8410.1328125	6857.7880859375	8481.91015625	NaN	NaN	NaN	543.3	402.2	224.9	42.6	NaN	934.4	NaN	444.7	265.3	457.5	538.9	524.2	NaN	NaN	NaN
Q96G21	IMP4	5	4	4	1	4	5	3	3	2	2	0	4	4	5	3	18730.560546875	7265.36181640625	12421.8916015625	2768.342041015625	13070.798828125	11599.5595703125	12804.6669921875	6244.33447265625	2226.41552734375	5747.43359375	NaN	9980.3994140625	8833.3125	15988.5048828125	9310.951171875	3606.1	1789.6	3447.3	394.2	2377.5	2849.1	2724.7	1081.9	516.3	930.2	NaN	2364.3	2469.7	3636.7	1821.9
Q96G23	CERS2	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	15128.314453125	20604.87109375	32483.01171875	12375.958984375	9106.5224609375	36969.515625	11782.8994140625	10355.16796875	5320.1025390625	12334.8154296875	NaN	9358.6171875	14284.978515625	8242.841796875	4512.1611328125	840.5	1144.7	1804.6	687.6	505.9	2053.9	654.6	575.3	295.6	685.3	NaN	519.9	793.6	457.9	250.7
Q96G25	MED8	2	3	2	0	1	3	1	2	1	0	1	1	1	2	2	6276.4873046875	8608.7705078125	7215.31298828125	NaN	2312.38623046875	7420.00439453125	5858.54443359375	2722.35546875	864.1196899414062	NaN	911.2293090820312	4737.578125	4462.69873046875	4672.6357421875	3036.01953125	901.8	1452.4	861	NaN	48.1	1282.5	121.9	394.8	105.4	NaN	111.2	577.9	544.4	667.5	534.6
Q96G46	DUS3L	22	20	19	4	16	21	17	10	8	18	4	17	20	17	15	20333.142578125	10121.6376953125	20657.875	3374.63037109375	16842.716796875	16756.73828125	16870.5546875	8467.1787109375	2804.4130859375	9008.8447265625	1563.6981201171875	15470.2001953125	13797.712890625	19020.712890625	14644.263671875	8254.2	4321.5	108214.898	612.8	5318.6	7998.3	47592.801	46901.898	686.6	29747	287.2	5434.9	6012.4	8302.1	5436.8
Q96G61	NUDT11	6	6	5	5	4	6	4	4	5	4	2	4	5	5	3	12941.3134765625	10480.5380859375	15552.2138671875	12768.962890625	6307.7099609375	13483.2724609375	9894.244140625	7481.443359375	3891.0322265625	5915.40673828125	4406.35546875	5957.52587890625	6430.720703125	9744.7578125	7831.45703125	5143.7	4551.5	6083.8	5284.2	2358.1	6102.4	2882.2	2657.1	1763.5	2220.9	1335.2	2250.4	2687.1	4629.6	2610.5
Q96G75	RMND5B	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	NaN	NaN	NaN	NaN	12348.66796875	NaN	NaN	NaN	NaN	NaN	4650.9287109375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	536.9	NaN	NaN	NaN	NaN	NaN	202.2	NaN	NaN	NaN	NaN
Q96GA3	LTV1	35	30	33	18	27	34	26	22	23	26	20	22	23	25	30	149613.015625	72728.125	139867.015625	37615.5546875	80564.765625	118730.453125	91030.6953125	59590.55859375	41201.77734375	64115.0234375	32555.20703125	68657.9921875	54315.6875	164533.609375	169210.953125	48658.699	23495.801	72072.898	12572.3	25570.301	38840.898	31837	17902.199	11999.8	19851.6	9754.2	18585.9	15365.6	47565.699	50517.301
Q96GC5	MRPL48	9	8	9	2	8	10	7	4	7	5	6	9	8	8	6	14158.3046875	9110.0966796875	21547.287109375	4730.666015625	15637.3349609375	15218.998046875	17543.603515625	8670.5126953125	5975.7578125	7100.51171875	5527.279296875	12804.11328125	13151.5546875	14964.5205078125	12411.6591796875	6254.5	3560	11541.6	796.5	6787.7	7300.9	6531.5	2363.4	2623.3	2395.7	2536.2	4967.7	6778.9	6431.7	4093.9
Q96GD0	PDXP	2	3	2	1	0	3	0	1	1	1	2	1	1	0	0	8869.2119140625	11624.626953125	7457.23486328125	7153.4912109375	NaN	16956.751953125	NaN	3850.836669921875	1664.1417236328125	3566.955810546875	4858.0966796875	7916.0908203125	12736.9638671875	NaN	NaN	828.6	2555.1	1484.3	306.7	NaN	4347.1	NaN	165.1	236	152.9	900.1	339.4	546.1	NaN	NaN
Q96GD4	AURKB	14	10	12	8	8	11	12	8	5	8	2	12	13	9	7	10866.42578125	6623.07421875	17829.517578125	6826.50244140625	11804.9248046875	9185.6279296875	13010.1826171875	7099.32958984375	2520.4736328125	5901.0205078125	1542.835693359375	9048.271484375	9441.6884765625	11467.3515625	7837.390625	8071.5	3675	9790.2	3165.9	4551.6	8728.8	6882.7	2648	626.7	2598.5	242.5	7318.3	6566.6	5600.7	2700.1
Q96GG9	DCUN1D1	1	1	1	1	0	1	0	0	0	0	0	0	1	0	0	2046.41015625	878.5302124023438	3419.2685546875	1441.7132568359375	NaN	3048.41943359375	NaN	NaN	NaN	NaN	NaN	NaN	2662.114990234375	NaN	NaN	146.2	62.8	244.2	103	NaN	217.7	NaN	NaN	NaN	NaN	NaN	NaN	190.2	NaN	NaN
Q96GK7	FAHD2A	1	2	1	1	0	2	0	1	0	0	0	0	0	0	0	5093.98876953125	1613.7130126953125	7328.88720703125	4552.64453125	NaN	15866.7265625	NaN	3426.86181640625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	318.4	464	458.1	284.5	NaN	1656.9	NaN	214.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Q96GM5	SMARCD1	14	62	51	0	45	10	0	0	0	4	2	6	60	50	6	15462.9658203125	648297.25	158813.421875	NaN	167936.5	13890.232421875	NaN	NaN	NaN	9094.0927734375	7647.67822265625	7565.1083984375	356065.8125	666241.9375	11278.310546875	3726.9	168966.797	48827.102	NaN	41273.602	2115.5	NaN	NaN	NaN	451.6	459.6	1249.2	95097.398	151898.094	1407.2
Q96GM8	TOE1	11	8	9	4	11	8	7	5	5	9	2	11	9	10	9	18662.93359375	7623.72119140625	20193.111328125	4492.9677734375	18309.125	12278.5283203125	19750.994140625	11167.5546875	3485.35009765625	10161.0771484375	2347.757080078125	11583.9365234375	11826.107421875	14464.171875	19113.330078125	6420.2	1231.9	5836.3	1130.2	5363.8	3414.1	5900.8	2523.9	757.8	2934.7	207.2	3458.7	2599.3	4594.8	4226.7
Q96GQ7	DDX27	20	13	13	5	15	15	15	11	12	12	4	14	17	19	16	66789.9609375	24715.3671875	67835.1953125	23681.91015625	44606.84375	44496.36328125	55743.3515625	20589.96484375	11094.5546875	26901.83203125	6202.95361328125	41824.52734375	40744.60546875	67041.0625	40840.31640625	13881.7	3689.8	128061.102	161239.094	6737.8	6717.7	68171	95846.703	1541.6	62904.301	728	5742.5	6020.8	10067.4	5888.2
Q96GX2	ATXN7L3B	1	1	1	1	0	1	1	1	0	0	1	1	1	0	0	2507.830322265625	7127.93359375	5703.89990234375	2860.884521484375	NaN	6448.5458984375	2000.289306640625	818.279296875	NaN	NaN	1284.350341796875	1693.30810546875	2594.891845703125	NaN	NaN	418	1188	950.6	476.8	NaN	1074.8	333.4	136.4	NaN	NaN	214.1	282.2	432.5	NaN	NaN
Q96GY0	ZC2HC1A	6	3	6	0	6	5	5	5	2	5	2	5	7	6	6	10125.3818359375	4261.66357421875	11884.474609375	NaN	10439.71484375	7787.5908203125	10773.041015625	4124.7041015625	1337.98876953125	4002.586181640625	1621.9302978515625	7872.5078125	6953.294921875	9558.4443359375	7224.51904296875	1854.1	515.1	2138.5	NaN	1520.8	1320.4	1803.3	700.8	139.3	661.9	173.5	1280.2	2158.2	1817.2	1501.2
Q96H79	ZC3HAV1L	7	5	8	5	6	7	6	6	6	6	3	6	6	6	5	23678.9921875	24425.662109375	45901.83203125	25109.431640625	27216.654296875	42385.0390625	39993.33203125	23901.076171875	12463.419921875	20032.13671875	14919.6572265625	27305.95703125	24860.40234375	23814.26171875	17450.9921875	5030.1	6145.6	9979.5	5193.8	5313.9	8264.5	7765.6	5830.8	3573.2	5247.8	1768	6183.7	5642.4	5156.5	4587.5
Q96HA1	POM121	10	11	7	5	9	10	6	5	7	6	5	7	8	10	6	20824.314453125	20298.34375	21123.458984375	9894.0712890625	20981.486328125	23433.150390625	14389.5498046875	9921.322265625	9588.0048828125	10715.732421875	4772.15087890625	13273.9423828125	13636.83984375	25260.66796875	13111.216796875	2301.7	1967.7	2721.6	1089.2	2094.7	2433.1	1163.1	784.8	820.6	1104.4	389.3	1321.4	1466.4	2512.9	1192.2
Q96HA7	TONSL	22	4	12	0	3	5	2	0	1	0	21	22	4	4	17	49767.5859375	8904.7431640625	32665.970703125	NaN	7095.81005859375	15355.416015625	6353.6796875	NaN	14488.9599609375	NaN	33269.671875	47380.32421875	7237.9599609375	10566.1953125	32989.37109375	4450.1	282.1	2476.4	NaN	1553.1	409.8	69.6	NaN	202.8	NaN	2733.5	4072.7	191.3	337.4	2074.2
Q96HC4	PDLIM5	10	7	9	5	4	8	3	5	5	1	2	4	4	6	1	39344.59765625	14666.150390625	52809.25	5458.33642578125	4637.72265625	17541.041015625	6248.650390625	22277.6328125	9750.763671875	5583.66552734375	4400.041015625	6619.3271484375	6662.701171875	19651.115234375	5223.53125	5293.5	1822.5	6790.8	615.2	485.5	2119	505.6	2068.9	866	175.5	279.3	438.5	604.4	2143.5	164.2
Q96HE7	ERO1A	3	4	4	3	2	4	1	2	2	3	2	3	2	1	0	10892.564453125	20259.712890625	22888.224609375	9603.244140625	6929.0009765625	35655.71875	6952.99658203125	4889.0869140625	4891.357421875	6907.748046875	8095.99755859375	11670.1640625	13384.4462890625	4746.63623046875	NaN	1074.5	1997.2	2858.4	917.3	877	3053.6	298.2	467.7	209.6	967.7	487	1717.4	1531.9	203.6	NaN
Q96HE9	PRR11	6	4	4	3	3	6	3	3	4	4	2	4	4	7	6	16391.115234375	8267.669921875	16019.08203125	3793.203369140625	10514.240234375	11263.1103515625	17160.564453125	7558.05224609375	3079.525634765625	7516.19970703125	3968.86328125	8830.5859375	8325.0380859375	12402.0126953125	11784.81640625	4553.5	1928.8	2835.8	751	1439.5	2760.3	2743.5	1285.7	802.8	1307.2	761.4	1756.3	1439.7	4000.5	4008.5
Q96HJ9	FMC1	2	2	3	1	1	2	0	2	2	2	2	2	2	2	2	17309.162109375	17085.912109375	37613.13671875	25860.900390625	10170.5537109375	20053.203125	NaN	24438.361328125	6079.67626953125	10996.3935546875	8696.529296875	32508.23828125	39869.3203125	14267.15234375	7200.89697265625	5230.2	4861.9	19375.5	1079.6	2482.6	7412.8	NaN	13983.9	2065.4	2762.7	2163.9	7100	8803	4575.5	1918.6
Q96HP0	DOCK6	3	3	1	0	4	4	1	2	2	2	0	1	1	2	0	4102.859375	3579.3115234375	2587.48974609375	NaN	3337.402099609375	5664.5166015625	2440.152099609375	1158.5482177734375	1847.51611328125	553.86865234375	NaN	2845.627685546875	2393.0556640625	3090.93310546875	NaN	80.7	86.7	22.9	NaN	100.7	159.5	21.6	20.8	31.4	10.3	NaN	27.5	21.2	60.7	NaN
Q96HQ2	CDKN2AIPNL	2	2	2	0	2	1	2	2	2	2	2	2	2	1	2	10631.3154296875	5025.42724609375	13696.8701171875	NaN	26807.99609375	7050.2138671875	5671.08447265625	8331.818359375	1698.9505615234375	10495.0302734375	2895.896240234375	17402.1328125	13337.96875	3931.71142578125	13425.857421875	2976	1343	3782.6	NaN	7823	739	1947.4	2403.1	583.4	3338.7	1010.9	4788.6	3896.6	669.5	3609.2
Q96HR3	MED30	3	4	4	0	0	4	2	2	1	2	0	2	2	3	1	10775.150390625	13767.3740234375	12151.4609375	NaN	NaN	14550.0185546875	8155.25048828125	5935.9013671875	665.06640625	3901.689208984375	NaN	6364.63720703125	2678.031005859375	9102.7998046875	2836.397705078125	2157.4	3140.7	3861.9	NaN	NaN	3964.2	612.1	1338.8	25.6	1301.2	NaN	908.8	206.2	2292.7	109.1
Q96HR8	NAF1	3	2	2	1	3	3	2	2	1	1	1	2	3	2	1	10837.376953125	6472.66064453125	17684.6875	4972.38134765625	16048.025390625	16426.431640625	12845.60546875	7816.1943359375	2141.334716796875	10700.3125	1746.3094482421875	11649.7861328125	10856.8994140625	19165.396484375	18745.421875	1870.4	911.6	2542.4	529.5	2324.3	2436.3	1610	919.1	228	1139.5	186	1447.6	1578.7	2628.5	1996.2
Q96HS1	PGAM5	51	51	55	30	54	54	57	34	33	37	23	57	52	35	38	1115155.5	1799924.25	2615475.5	201082.546875	2171748.5	1595692.875	2431655	303475.28125	262509.71875	367292.5	83641.3671875	2007277.875	1790037.5	1001472.6875	541340.5	387310.094	614866.875	862965.625	71303.102	782330.188	552142.625	873702.125	99977.5	85653.5	129791.297	27612.9	708920.688	647100.125	315899.312	183888.906
Q96HW7	INTS4	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	826.6826782226562	1379.3109130859375	NaN	2295.951416015625	NaN	1505.409423828125	2069.29052734375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.3	23.8	NaN	39.6	NaN	26	35.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Q96HY6	DDRGK1	3	3	3	2	0	2	0	0	3	1	1	3	1	1	0	4002.73828125	5951.5986328125	10610.91015625	4183.0595703125	NaN	9011.498046875	NaN	NaN	2088.384033203125	2115.06005859375	2859.794921875	4624.7060546875	3464.612548828125	1981.2486572265625	NaN	800.5	1062.8	1907.6	463.3	NaN	1043.8	NaN	NaN	361.9	193.6	261.7	926.1	317.1	136	NaN
Q96HY7	DHTKD1	0	1	1	0	1	4	2	0	1	4	2	0	0	0	0	NaN	1259.7230224609375	5218.05419921875	NaN	16564.759765625	8766.087890625	7128.14111328125	NaN	313.4595031738281	689.0738525390625	2362.88671875	NaN	NaN	NaN	NaN	NaN	36.9	152.7	NaN	446.5	825.9	208.6	NaN	9.2	275.9	72	NaN	NaN	NaN	NaN
Q96I15	SCLY	15	3	7	0	0	5	2	0	0	1	17	17	0	0	17	51401.078125	12214.728515625	48918.796875	NaN	NaN	18784.564453125	6037.97900390625	NaN	NaN	6519.05078125	54230.75390625	89437.8125	NaN	NaN	66630.875	8220	1303.4	7115.3	NaN	NaN	2575.2	502.9	NaN	NaN	403.5	9441.6	22163.1	NaN	NaN	10649
Q96I24	FUBP3	45	38	47	20	46	45	46	39	24	37	19	43	48	29	40	141826.75	72546.203125	227242.5625	34084.5703125	289896.15625	131834.6875	233951.125	162753.5625	28338.515625	176386.34375	23355.052734375	209344.21875	216881.359375	110481.9375	216136.140625	38846.699	18755.4	72708.203	6893.7	81259	37985.699	77857.602	43015.602	6486	46207.699	5784	57364.199	59947.699	28573.5	56344
Q96I25	RBM17	29	25	26	12	29	27	27	28	19	25	13	25	25	25	28	68244.8515625	30883.884765625	67036.7265625	19289.1953125	78557.53125	47977.20703125	70077.8359375	51078.20703125	9076.037109375	48035.69140625	12348.2919921875	57094.453125	50419.9921875	49371.2421875	74035.4609375	29820.4	14244.5	28207.6	5684.2	35950	20048	30355.9	20863	3651.8	20834.6	3960.6	24105.9	20586.4	20364.5	32301.1
Q96I51	RCC1L	14	9	31	0	31	12	33	9	6	14	3	30	31	9	9	6568.35595703125	4716.154296875	68321.734375	NaN	81114.640625	6983.3232421875	64818.97265625	6788.82177734375	1044.255126953125	7848.16943359375	2348.92919921875	57720.95703125	60801.1640625	5442.9658203125	9072.8427734375	6156.6	3100.8	98585.297	NaN	50946	5214	51512.699	2664.1	1630.5	5622.2	397.2	39788.602	40877.5	2028.8	3513.3
Q96I59	NARS2	2	2	2	2	1	3	1	2	0	1	0	1	2	2	0	152997.390625	189863.296875	222991.46875	116461.421875	104566.6484375	171105.46875	93450.7578125	98732.34375	NaN	62389.57421875	NaN	69039.8203125	105759.59375	98489.4609375	NaN	9740.2	13054.7	9513.4	8980.9	276	6989.3	5665.6	7846	NaN	164.7	NaN	182.2	8980.1	6751.8	NaN
Q96I99	SUCLG2	7	9	6	4	3	9	2	5	6	5	5	6	5	5	2	25323.068359375	41494.2265625	53072.5625	20409.888671875	11108.099609375	71036.5390625	11222.255859375	17130.05078125	9424.779296875	18504.783203125	14731.2490234375	20189.1953125	22054.689453125	16159.556640625	6097.22607421875	2591.7	4327.1	4902.3	1442.1	336	7608.2	289.5	1946.2	535.6	2134.9	2433.7	2349.4	2494.4	1707.3	167.8
Q96IG2	FBXL20	1	1	1	1	0	1	0	0	0	1	0	1	0	0	0	1157.76953125	2095.02197265625	2073.05419921875	1263.138671875	NaN	2721.819091796875	NaN	NaN	NaN	289.9061584472656	NaN	1070.21240234375	NaN	NaN	NaN	46.3	83.8	82.9	50.5	NaN	108.9	NaN	NaN	NaN	11.6	NaN	42.8	NaN	NaN	NaN
Q96II8	LRCH3	11	8	10	6	9	11	11	7	3	10	2	8	9	10	5	14221.359375	7667.91943359375	18257.60546875	6176.1416015625	11319.205078125	13056.8876953125	17310.076171875	5929.640625	4756.81494140625	7242.189453125	3714.301513671875	9979.525390625	10626.0498046875	14108.103515625	3929.614013671875	2890.3	1486.4	4139.6	1170.3	1957.5	2427.4	3260.4	860.4	406.3	2073.7	216.3	1307.3	1904.1	2809.3	515.8
Q96IJ6	GMPPA	6	7	6	5	3	7	5	6	4	4	3	5	5	5	3	11921.6982421875	14088.9794921875	22266.662109375	11103.0703125	9068.7646484375	19056.33203125	8676.896484375	13207.61328125	6431.17822265625	7426.8720703125	2836.939208984375	9336.7353515625	9718.544921875	10154.2880859375	3900.565185546875	2693	3298.8	4704.3	2470.7	1195.3	4498.9	1886	2543.8	1193.3	1386.7	311.4	1991.8	1567.1	1901.8	520
